Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,,False,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82347405,0.801288,0.7887003,0.7864635
1,key: layer_function value: ETL,,False,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.79017794,0.7762333,0.75014055,0.74370843
2,key: layer_process value: Spincoating,,False,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.8080925,0.79726565,0.7972115,0.7972115
3,key: layer_process_location value: OPVSpinbot,,False,metadata,parameter,parameter,parameter,location,condition parameter,fabrication condition,process condition,0.7782027,0.77550423,0.7754709,0.7754709
4,key: layer_number value: 1,,False,matter,matter,property,parameter,component composition,device id,material ratio,process parameter,0.74088615,0.7376513,0.7375992,0.7366647
5,key: layer_material_content_ratio value: 1,,False,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8276037,0.79508907,0.7928897,0.7847542
6,key: content_function value: ETL,,False,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.8149884,0.8012024,0.77268696,0.7650055
7,key: material_batch_barcode value: 121800,,False,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.79532516,0.78312856,0.78204316,0.7804716
8,key: material_name_short value: ZnO,,False,matter,matter,property,parameter,material name,material id,material ratio,material manufacturing parameter,0.8033566,0.78923154,0.7848253,0.7831752
9,key: annealing_time value: 00:46:01,,False,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7682288,0.7610834,0.754537,0.7536317
10,key: annealing_temperature value: 180,,False,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.7631519,0.7613044,0.7584131,0.7564383
11,key: product_id value: 13842,,False,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82343096,0.8012351,0.7886753,0.78642213
12,key: layer_function value: ActiveLayer,,False,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7819145,0.76088446,0.73961306,0.71985245
13,key: layer_process value: Spincoating,,False,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80808294,0.79720086,0.79714674,0.79714674
14,key: layer_process_location value: LineOne,,False,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7930943,0.77923584,0.77923584,0.7792104
15,key: layer_number value: 2,,False,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.7370692,0.736738,0.73524016,0.7344462
16,key: layer_material_solid_concentration value: 19.5094339622642,,False,matter,parameter,property,property,material concentration,material measurement parameter,device_property,material_property,0.8154201,0.7667396,0.7638508,0.76381195
17,key: layer_material_temperature value: 25,,False,parameter,property,parameter,parameter,material condition,material ratio,material process parameter,material manufacturing parameter,0.76924545,0.7685511,0.76737607,0.7650003
18,key: layer_material_stirring_time value: 100,,False,parameter,matter,parameter,parameter,material process parameter,material concentration,material manufacturing parameter,material measurement parameter,0.7830366,0.77716136,0.776796,0.77240765
19,key: layer_material_stirring_speed value: 600,,False,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.7814883,0.77703035,0.7718014,0.76576215
20,key: layer_material_content_ratio value: 0.9152,,False,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8171339,0.7920076,0.78677076,0.78660655
21,key: content_function value: Donor,,False,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.8194094,0.80326635,0.78044933,0.7761562
22,key: material_batch_barcode value: 321100,,False,matter,property,parameter,parameter,material id,material ratio,material manufacturing parameter,process quantity,0.7884174,0.7790147,0.7762991,0.77360487
23,key: material_name_short value: PM6,,False,parameter,parameter,matter,matter,material process parameter,material manufacturing parameter,material name,material id,0.81325054,0.80831397,0.8017247,0.7921606
24,key: annealing_time value: 00:10:15,,False,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.76831454,0.76091677,0.7593977,0.755872
25,key: annealing_temperature value: 160,,False,parameter,parameter,manufacturing,property,manufacturing parameter,device manufacturing parameter,manufacturing process,material ratio,0.7617891,0.7591316,0.75903046,0.75896114
26,key: product_id value: 13842,,False,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82343096,0.8012351,0.7886753,0.78642213
27,key: layer_function value: ActiveLayer,,False,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.78193307,0.76091045,0.73955446,0.71985495
28,key: layer_process value: Spincoating,,False,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80808294,0.79720086,0.79714674,0.79714674
29,key: layer_process_location value: LineOne,,False,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7930456,0.7792553,0.7792553,0.7792295
