Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Assign ""product_id"" (example: ""13842"" is a ""product_id"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,property,measurement,material_name,property_name,property_value,measurement_name,0.7848102,0.7725843,0.7716213,0.76040053
1,"Assign ""layer_function"" (example: ""ETL"" is a ""layer_function"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,manufacturing,parameter,material_name,property_name,fabrication_name,process_parameter_name,0.7735661,0.75923353,0.7507718,0.7495409
2,"Assign ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",manufacturing,False,matter,property,parameter,property,material_name,property_name,process_parameter_name,property_value,0.7767358,0.76053935,0.75915253,0.7484764
3,"Assign ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",metadata,False,matter,property,parameter,property,material_name,property_name,process_parameter_name,property_value,0.78065854,0.76359934,0.7589836,0.7548827
4,"Assign ""layer_number"" (example: ""1"" is a ""layer_number"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,property,measurement,material_name,property_name,property_value,measurement_name,0.77986187,0.76487434,0.75094455,0.74879706
5,"Assign ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,matter,matter,property,matter_ratio,matter_concentration,material_name,property_name,0.797577,0.7766442,0.7730799,0.7594053
6,"Assign ""content_function"" (example: ""ETL"" is a ""content_function"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,matter,property,property,matter_concentration,material_name,property_value,property_name,0.77804375,0.7777959,0.7623975,0.7583452
7,"Assign ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,property,manufacturing,material_name,property_name,property_value,fabrication_name,0.77569926,0.7613964,0.76135445,0.76073766
8,"Assign ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,manufacturing,measurement,material_name,property_name,fabrication_name,measurement_name,0.79229826,0.7685211,0.76386344,0.7570478
9,"Assign ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",parameter,False,matter,property,measurement,property,material_name,property_name,measurement_name,property_value,0.7804889,0.76776737,0.7630259,0.7622478
10,"Assign ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",parameter,False,matter,property,matter,parameter,material_name,property_name,matter_concentration,process_parameter_name,0.7846922,0.77037585,0.7629169,0.7614005
11,"Assign ""product_id"" (example: ""13842"" is a ""product_id"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,property,measurement,material_name,property_name,property_value,measurement_name,0.7848102,0.7725843,0.7716213,0.76040053
12,"Assign ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,manufacturing,parameter,material_name,property_name,fabrication_name,process_parameter_name,0.77418673,0.76135623,0.75242674,0.7515801
13,"Assign ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",manufacturing,False,matter,property,parameter,property,material_name,property_name,process_parameter_name,property_value,0.77670777,0.7604166,0.75917125,0.7484132
14,"Assign ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",metadata,False,matter,property,parameter,property,material_name,property_name,process_parameter_name,property_value,0.7753103,0.75739545,0.75402796,0.7502028
15,"Assign ""layer_number"" (example: ""2"" is a ""layer_number"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,property,property,measurement,material_name,property_name,property_value,measurement_name,0.7794312,0.7640278,0.75088567,0.7483239
16,"Assign ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",matter,True,matter,matter,matter,property,matter_concentration,material_name,matter_ratio,property_value,0.7862435,0.76907057,0.7556001,0.7495203
17,"Assign ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"") to either:            - matter_name            - matter_concentration            - matter_ratio            - property_name            - property_value            - process_parameter_name            - process_parameter_value            - fabrication_name            - measurement_name            - others            !",parameter,False,matter,matter,property,property,material_name,matter_concentration,property_name,property_value,0.78949547,0.76430357,0.7602739,0.7551342
