Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.78490794,0.77054167,0.7642459,0.76040095
1,"Define: [key: layer_function, value: ETL]!",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component,0.7822017,0.75523627,0.7341848,0.7227278
2,"Define: [key: layer_process, value: Spincoating]!",manufacturing,True,manufacturing,parameter,manufacturing,manufacturing,component manufacturing,condition parameter,manufacturing process,device manufacturing,0.77565765,0.7736203,0.7675719,0.7627343
3,"Define: [key: layer_process_location, value: OPVSpinbot]!",metadata,True,metadata,parameter,manufacturing,manufacturing,location,condition parameter,component manufacturing,device manufacturing,0.7663536,0.7609311,0.74774003,0.7460356
4,"Define: [key: layer_number, value: 1]!",matter,True,matter,metadata,matter,property,component composition,location,component,material ratio,0.74031126,0.7231767,0.7199984,0.71812934
5,"Define: [key: layer_material_content_ratio, value: 1]!",matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material condition,material ratio,0.80574346,0.7711979,0.76939034,0.76618266
6,"Define: [key: content_function, value: ETL]!",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.7986546,0.7746259,0.7558117,0.7396201
7,"Define: [key: material_batch_barcode, value: 121800]!",matter,True,matter,property,matter,parameter,material id,material ratio,material name,material manufacturing parameter,0.7841209,0.76926917,0.7687123,0.76810914
8,"Define: [key: material_name_short, value: ZnO]!",matter,True,matter,matter,property,matter,material name,material id,material ratio,material name abbreviation,0.77418095,0.7654408,0.76071507,0.7594742
9,"Define: [key: annealing_time, value: 00:46:01]!",parameter,True,parameter,parameter,measurement,parameter,manufacturing parameter,measurement parameter,measurement process,device manufacturing parameter,0.7501195,0.7495942,0.74041796,0.738402
10,"Define: [key: annealing_temperature, value: 180]!",parameter,True,parameter,parameter,matter,parameter,measurement parameter,device measurement parameter,device,manufacturing parameter,0.75210345,0.7414966,0.7398972,0.739531
11,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.784876,0.77060866,0.76438713,0.760514
12,"Define: [key: layer_function, value: ActiveLayer]!",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.77603495,0.74033374,0.72760063,0.71263504
13,"Define: [key: layer_process, value: Spincoating]!",manufacturing,True,manufacturing,parameter,manufacturing,manufacturing,component manufacturing,condition parameter,manufacturing process,device manufacturing,0.77586865,0.7738598,0.7677223,0.762933
14,"Define: [key: layer_process_location, value: LineOne]!",metadata,True,metadata,parameter,metadata,parameter,location,condition parameter,facility,process parameter,0.7755726,0.7665078,0.7376786,0.7365534
15,"Define: [key: layer_number, value: 2]!",matter,True,matter,metadata,parameter,matter,component composition,location,process parameter,device,0.73018205,0.72413313,0.72300196,0.71934265
16,"Define: [key: layer_material_solid_concentration, value: 19.5094339622642]!",matter,True,matter,matter,parameter,property,material concentration,material,material measurement parameter,material ratio,0.79155064,0.7590867,0.7590512,0.7581621
17,"Define: [key: layer_material_temperature, value: 25]!",parameter,True,parameter,property,matter,parameter,material condition,material ratio,material id,material measurement parameter,0.7531111,0.75283813,0.7511034,0.75103396
18,"Define: [key: layer_material_stirring_time, value: 100]!",parameter,True,parameter,parameter,matter,parameter,material process parameter,material measurement parameter,material id,material manufacturing parameter,0.7631972,0.76055306,0.75898397,0.75867003
19,"Define: [key: layer_material_stirring_speed, value: 600]!",parameter,True,parameter,parameter,parameter,parameter,material process parameter,material manufacturing parameter,manufacturing parameter,device manufacturing parameter,0.7649215,0.7618941,0.7597222,0.7577262
20,"Define: [key: layer_material_content_ratio, value: 0.9152]!",matter,True,matter,parameter,matter,parameter,material concentration,material measurement parameter,material id,material condition,0.8041564,0.7784171,0.7748648,0.7745556
21,"Define: [key: content_function, value: Donor]!",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,device composition,0.7972089,0.7716507,0.7508086,0.7487005
22,"Define: [key: material_batch_barcode, value: 321100]!",matter,True,matter,property,parameter,matter,material id,material ratio,material manufacturing parameter,material name,0.77601105,0.76513886,0.76094675,0.76023644
23,"Define: [key: material_name_short, value: PM6]!",matter,False,parameter,matter,matter,parameter,material process parameter,material id,material name,material manufacturing parameter,0.78832376,0.7838502,0.7835991,0.78242135
24,"Define: [key: annealing_time, value: 00:10:15]!",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,manufacturing parameter,device manufacturing parameter,measurement process,0.75335723,0.7487596,0.73985815,0.73833036
25,"Define: [key: annealing_temperature, value: 160]!",parameter,True,parameter,parameter,parameter,parameter,measurement parameter,device measurement parameter,manufacturing parameter,process parameter,0.7500654,0.7416885,0.73872185,0.7384539
26,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.78490794,0.77054167,0.7642459,0.76040095
27,"Define: [key: layer_function, value: ActiveLayer]!",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.7762463,0.74052054,0.72777563,0.7127723
28,"Define: [key: layer_process, value: Spincoating]!",manufacturing,True,manufacturing,parameter,manufacturing,manufacturing,component manufacturing,condition parameter,manufacturing process,device manufacturing,0.77573174,0.77374697,0.76762664,0.7628187
29,"Define: [key: layer_process_location, value: LineOne]!",metadata,True,metadata,parameter,metadata,parameter,location,condition parameter,facility,process parameter,0.7755726,0.7665078,0.7376786,0.7365534
30,"Define: [key: layer_number, value: 2]!",matter,True,matter,metadata,parameter,matter,component composition,location,process parameter,device,0.73018205,0.72413313,0.72300196,0.71934265
31,"Define: [key: layer_material_solid_concentration, value: 19.0943396226415]!",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material,material ratio,0.7972666,0.76144516,0.7598611,0.7592902
32,"Define: [key: layer_material_temperature, value: 24]!",parameter,True,parameter,matter,parameter,property,material condition,material id,material measurement parameter,material_property,0.75741434,0.7561117,0.75534236,0.75449574
33,"Define: [key: layer_material_stirring_time, value: 240]!",parameter,True,parameter,matter,matter,parameter,material process parameter,material id,material concentration,material measurement parameter,0.76832956,0.76527226,0.76201564,0.7584977
34,"Define: [key: layer_material_stirring_speed, value: 500]!",parameter,True,parameter,property,property,parameter,material process parameter,material_property,device_property,material manufacturing parameter,0.7599689,0.753855,0.753855,0.75308526
35,"Define: [key: layer_material_content_ratio, value: 0.0336]!",matter,True,matter,parameter,parameter,matter,material concentration,material measurement parameter,material condition,material id,0.80967057,0.7777101,0.7744125,0.7727319
36,"Define: [key: content_function, value: Acceptor]!",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,device composition,0.7929911,0.7645862,0.7406533,0.7401618
37,"Define: [key: material_batch_barcode, value: 321116]!",matter,True,matter,property,matter,parameter,material id,material ratio,material name,material manufacturing parameter,0.7786974,0.76314414,0.7619927,0.7615305
38,"Define: [key: material_name_short, value: Y12]!",matter,True,matter,matter,matter,parameter,material name,material id,material name abbreviation,material manufacturing parameter,0.77890795,0.7743192,0.7715456,0.769055
39,"Define: [key: annealing_time, value: 00:10:15]!",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,manufacturing parameter,device manufacturing parameter,measurement process,0.75335723,0.7487596,0.73985815,0.73833036
40,"Define: [key: annealing_temperature, value: 250]!",parameter,True,parameter,parameter,parameter,matter,measurement parameter,manufacturing parameter,device manufacturing parameter,component composition,0.7469511,0.7460858,0.7401839,0.7376928
41,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.784876,0.77060866,0.76438713,0.760514
42,"Define: [key: layer_function, value: ActiveLayer]!",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.77595216,0.7401035,0.7273546,0.7124516
43,"Define: [key: layer_process, value: Spincoating]!",manufacturing,True,manufacturing,parameter,manufacturing,manufacturing,component manufacturing,condition parameter,manufacturing process,device manufacturing,0.7756785,0.77364695,0.76758766,0.76277506
44,"Define: [key: layer_process_location, value: LineOne]!",metadata,True,metadata,parameter,metadata,parameter,location,condition parameter,facility,process parameter,0.7755726,0.7665078,0.7376786,0.7365534
45,"Define: [key: layer_number, value: 2]!",matter,True,matter,metadata,parameter,matter,component composition,location,process parameter,device,0.73035586,0.7243276,0.7232147,0.7195088
46,"Define: [key: layer_material_solid_concentration, value: 26.9811320754717]!",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material,material_property,0.79409426,0.75582945,0.7550915,0.75321704
47,"Define: [key: layer_material_temperature, value: 20]!",parameter,False,property,parameter,parameter,parameter,material ratio,material condition,material measurement parameter,material process parameter,0.7619238,0.76044154,0.75975096,0.75956035
48,"Define: [key: layer_material_stirring_time, value: 160]!",parameter,False,matter,parameter,parameter,matter,material id,material process parameter,material measurement parameter,material concentration,0.7683729,0.7676869,0.76342404,0.76247287
49,"Define: [key: layer_material_stirring_speed, value: 500]!",parameter,True,parameter,property,property,parameter,material process parameter,material_property,device_property,material manufacturing parameter,0.7600494,0.7539854,0.7539854,0.7532032
50,"Define: [key: layer_material_content_ratio, value: 0.0702]!",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material id,material ratio,0.8080385,0.7804721,0.77804506,0.77724004
51,"Define: [key: content_function, value: Acceptor]!",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,device composition,0.7928442,0.76438653,0.7404795,0.7400079
52,"Define: [key: material_batch_barcode, value: 321046]!",matter,True,matter,property,matter,parameter,material id,material ratio,material name,material manufacturing parameter,0.77750915,0.76400506,0.7618849,0.7606112
53,"Define: [key: material_name_short, value: PCBM70]!",matter,False,parameter,matter,matter,parameter,material manufacturing parameter,material name,material id,material process parameter,0.7873934,0.786853,0.78524005,0.7815885
54,"Define: [key: annealing_time, value: 00:10:15]!",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,manufacturing parameter,device manufacturing parameter,measurement process,0.75304234,0.748453,0.7395645,0.73820895
55,"Define: [key: annealing_temperature, value: 288]!",parameter,True,parameter,parameter,parameter,matter,measurement parameter,manufacturing parameter,device measurement parameter,device,0.7511689,0.7414264,0.7405225,0.73937434
56,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.78506064,0.7706785,0.7643915,0.7604556
57,"Define: [key: layer_function, value: ActiveLayer]!",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.7760573,0.7402057,0.7274749,0.7125521
58,"Define: [key: layer_process, value: Spincoating]!",manufacturing,True,manufacturing,parameter,manufacturing,manufacturing,component manufacturing,condition parameter,manufacturing process,device manufacturing,0.77586865,0.7738598,0.7677223,0.762933
59,"Define: [key: layer_process_location, value: LineOne]!",metadata,True,metadata,parameter,metadata,parameter,location,condition parameter,facility,process parameter,0.7757403,0.7664343,0.7376241,0.73647356
60,"Define: [key: layer_number, value: 2]!",matter,True,matter,metadata,parameter,matter,component composition,location,process parameter,device,0.73018205,0.72413313,0.72300196,0.71934265
61,"Define: [key: layer_material_solid_concentration, value: 26.9811320754717]!",matter,True,matter,matter,parameter,property,material concentration,material,material measurement parameter,material_property,0.7954803,0.7568967,0.75689304,0.75488526
62,"Define: [key: layer_material_temperature, value: 22]!",property,True,property,parameter,matter,matter,material ratio,material condition,material id,material name,0.7589039,0.7586365,0.7573285,0.7558929
63,"Define: [key: layer_material_stirring_time, value: 240]!",parameter,True,parameter,matter,matter,parameter,material process parameter,material id,material concentration,material measurement parameter,0.7683861,0.76526713,0.7620317,0.7585771
64,"Define: [key: layer_material_stirring_speed, value: 1600]!",parameter,True,parameter,matter,parameter,parameter,material process parameter,material id,material measurement parameter,material manufacturing parameter,0.7604123,0.7553093,0.75525224,0.75421697
65,"Define: [key: layer_material_content_ratio, value: 1]!",matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material condition,material ratio,0.80580986,0.77130646,0.7693971,0.76621866
66,"Define: [key: content_function, value: Solvent]!",matter,True,matter,matter,parameter,property,component composition,material composition,material condition,material ratio,0.8086029,0.79300797,0.7756443,0.7526722
67,"Define: [key: material_batch_barcode, value: 5]!",matter,True,matter,property,parameter,parameter,material id,material ratio,material measurement parameter,measurement quantity,0.76533043,0.75896835,0.7554844,0.7552222
68,"Define: [key: material_name_short, value: o-Xylene]!",matter,True,matter,matter,matter,matter,material name,material,material id,material name abbreviation,0.77926254,0.7725101,0.7717564,0.76591134
69,"Define: [key: annealing_time, value: 00:10:15]!",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,manufacturing parameter,device manufacturing parameter,measurement process,0.75335723,0.7487596,0.73985815,0.73833036
70,"Define: [key: annealing_temperature, value: 120]!",parameter,True,parameter,parameter,parameter,parameter,measurement parameter,manufacturing parameter,device measurement parameter,device manufacturing parameter,0.75604284,0.7426765,0.7396463,0.738748
71,"Define: [key: product_id, value: 13842]!",matter,True,matter,matter,parameter,parameter,device id,material id,process quantity,manufacturing quanity,0.78491217,0.7705837,0.7643228,0.76044744
72,"Define: [key: layer_function, value: HTL]!",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.7790265,0.7600934,0.7310536,0.72377086
73,"Define: [key: layer_process, value: Evaporation]!",manufacturing,False,parameter,parameter,manufacturing,parameter,condition parameter,process quantity,component manufacturing,process parameter,0.7806941,0.7615222,0.75310636,0.7521881
