Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"What is: [key: product_id, value: 13842]",matter,True,matter,matter,matter,parameter,device id,material id,component id,manufacturing quanity,0.7973329,0.7772459,0.7697723,0.76356804
1,"What is: [key: layer_function, value: ETL]",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.7850665,0.76320606,0.7417444,0.73774827
2,"What is: [key: layer_process, value: Spincoating]",manufacturing,True,manufacturing,manufacturing,manufacturing,parameter,component manufacturing,manufacturing process,device manufacturing,condition parameter,0.7957659,0.7903682,0.78023666,0.77766824
3,"What is: [key: layer_process_location, value: OPVSpinbot]",metadata,False,parameter,metadata,manufacturing,manufacturing,condition parameter,location,component manufacturing,device manufacturing,0.7685398,0.7680584,0.76101273,0.75855714
4,"What is: [key: layer_number, value: 1]",matter,True,matter,matter,matter,metadata,component composition,device id,component id,location,0.7338154,0.7287216,0.7246381,0.72370803
5,"What is: [key: layer_material_content_ratio, value: 1]",matter,True,matter,matter,parameter,property,material concentration,material id,material measurement parameter,material ratio,0.8057605,0.7740768,0.77314985,0.77287924
6,"What is: [key: content_function, value: ETL]",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.8037163,0.78266275,0.7575708,0.7559328
7,"What is: [key: material_batch_barcode, value: 121800]",matter,True,matter,matter,parameter,parameter,material id,material name,material manufacturing parameter,material process parameter,0.79592633,0.7788862,0.77788615,0.77582574
8,"What is: [key: material_name_short, value: ZnO]",matter,True,matter,matter,matter,property,material name,material id,material name abbreviation,material ratio,0.7767536,0.7697166,0.7643005,0.7605276
9,"What is: [key: annealing_time, value: 00:46:01]",parameter,True,parameter,parameter,manufacturing,measurement,manufacturing parameter,measurement parameter,manufacturing process,measurement process,0.76238525,0.75546527,0.7512871,0.75058526
10,"What is: [key: annealing_temperature, value: 180]",parameter,True,parameter,parameter,parameter,parameter,measurement parameter,device measurement parameter,manufacturing parameter,device manufacturing parameter,0.7553286,0.748127,0.74750936,0.7433943
11,"What is: [key: product_id, value: 13842]",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.7979656,0.7779542,0.77033645,0.763412
12,"What is: [key: layer_function, value: ActiveLayer]",matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.76941967,0.7375856,0.7305817,0.707761
13,"What is: [key: layer_process, value: Spincoating]",manufacturing,True,manufacturing,manufacturing,manufacturing,parameter,component manufacturing,manufacturing process,device manufacturing,condition parameter,0.7955234,0.7900422,0.7802005,0.77777225
14,"What is: [key: layer_process_location, value: LineOne]",metadata,True,metadata,parameter,parameter,manufacturing,location,condition parameter,process parameter,component manufacturing,0.7758322,0.76567507,0.74460256,0.74050945
15,"What is: [key: layer_number, value: 2]",matter,True,matter,parameter,matter,matter,device id,process parameter,device type,component composition,0.72661805,0.7258786,0.7235763,0.72276527
16,"What is: [key: layer_material_solid_concentration, value: 19.5094339622642]",matter,True,matter,matter,parameter,property,material concentration,material,material measurement parameter,material ratio,0.8035735,0.76633614,0.76627266,0.7651987
17,"What is: [key: layer_material_temperature, value: 25]",parameter,False,matter,parameter,property,parameter,material id,material condition,material ratio,material process parameter,0.75159603,0.7512934,0.7493854,0.7484125
18,"What is: [key: layer_material_stirring_time, value: 100]",parameter,True,parameter,parameter,matter,parameter,material process parameter,material measurement parameter,material id,material manufacturing parameter,0.7720471,0.7669462,0.7650627,0.7649653
