Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (""13842 is a ""product_id"") with up to three nouns!                            ",matter,True,matter,matter,matter,parameter,material id,device id,component id,measurement quantity,0.7965033,0.79648876,0.77927065,0.77179986
1,"Define the term ""layer_function"" (""ETL is a ""layer_function"") with up to three nouns!                            ",matter,True,matter,matter,metadata,metadata,component composition,material composition,organization,facility,0.80200136,0.78896385,0.76129645,0.75024366
2,"Define the term ""layer_process"" (""Spincoating is a ""layer_process"") with up to three nouns!                            ",manufacturing,False,metadata,manufacturing,manufacturing,parameter,organization,manufacturing process,component manufacturing,fabrication condition,0.80546534,0.80245554,0.80001915,0.7927254
3,"Define the term ""layer_process_location"" (""OPVSpinbot is a ""layer_process_location"") with up to three nouns!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,fabrication condition,0.824756,0.8079501,0.7914726,0.7911884
4,"Define the term ""layer_number"" (""1 is a ""layer_number"") with up to three nouns!                            ",matter,True,matter,property,matter,matter,material name,material ratio,component name,component,0.7513041,0.7478963,0.7431613,0.74307936
5,"Define the term ""layer_material_content_ratio"" (""1 is a ""layer_material_content_ratio"") with up to three nouns!                            ",matter,True,matter,matter,property,matter,material concentration,material,material ratio,material name,0.8139703,0.7994785,0.7974364,0.79147696
6,"Define the term ""content_function"" (""ETL is a ""content_function"") with up to three nouns!                            ",matter,True,matter,matter,property,matter,component composition,material composition,material ratio,component name,0.8221488,0.80979025,0.7683411,0.7677766
7,"Define the term ""material_batch_barcode"" (""121800 is a ""material_batch_barcode"") with up to three nouns!                            ",matter,True,matter,matter,property,parameter,material,material name,material ratio,material manufacturing condition,0.80535483,0.7954662,0.794945,0.79357564
8,"Define the term ""material_name_short"" (""ZnO is a ""material_name_short"") with up to three nouns!                            ",matter,True,matter,matter,matter,matter,material name,material name abbreviation,material,material id,0.81475174,0.81155676,0.7912879,0.78007746
9,"Define the term ""annealing_time"" (""00:46:01 is a ""annealing_time"") with up to three nouns!                            ",parameter,False,matter,matter,measurement,parameter,material name,material name abbreviation,measurement process,measurement parameter,0.7610305,0.75293183,0.75142,0.7506531
