Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8026457,0.7860739,0.77418333,0.7604209
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80475837,0.7880751,0.7540214,0.7356153
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,manufacturing,metadata,component manufacturing,manufacturing process,component process,facility,0.8010977,0.7990288,0.7952168,0.7893857
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,fabrication condition,condition parameter,facility,0.81341124,0.7791658,0.7678821,0.7676016
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.7380835,0.7322395,0.72936714,0.7293419
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.8137917,0.79889286,0.7745712,0.77259904
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8240929,0.8072667,0.76573753,0.7555194
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,False,property,matter,matter,matter,device_property,material name,material,material id,0.77399707,0.7696758,0.7679057,0.7670232
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,property,matter,material name,material name abbreviation,device_property,material id,0.8147928,0.810212,0.7781403,0.77102864
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,manufacturing,measurement parameter,measurement process,manufacturing parameter,material conversion,0.7485236,0.74050725,0.74010587,0.736635
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,manufacturing,parameter,parameter,measurement parameter,material conversion,manufacturing parameter,measurement quantity,0.76707786,0.7480736,0.74778706,0.74461013
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8026457,0.7860739,0.77418333,0.7604209
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.8006971,0.78084886,0.74846876,0.72886163
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,manufacturing,metadata,component manufacturing,manufacturing process,component process,facility,0.8010237,0.7989085,0.7951768,0.7892953
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.8202698,0.7651091,0.75932014,0.7579079
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.7252793
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,property,material concentration,material conversion,material measurement parameter,device_property,0.77896243,0.7603439,0.7589862,0.75743175
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"")!                            ",parameter,False,property,parameter,matter,parameter,device_property,material measurement parameter,material name,material condition,0.7705908,0.7665791,0.7594776,0.75694215
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,property,parameter,material measurement parameter,material manufacturing parameter,device_property,material process parameter,0.76889765,0.7643828,0.7623763,0.76093894
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,property,parameter,matter,material measurement parameter,device_property,material manufacturing parameter,material name,0.76436454,0.76304907,0.76179767,0.75990283
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.80826557,0.79522777,0.77293956,0.76543415
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8182744,0.79914486,0.7511379,0.7487147
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"")!                            ",matter,False,property,matter,matter,matter,device_property,material name,material,material id,0.77426326,0.7701021,0.7670608,0.76672834
23,"Define the term ""material_name_short"" (example: ""PM6"" is a ""material_name_short"")!                            ",matter,True,matter,matter,property,parameter,material name abbreviation,material name,device_property,material manufacturing parameter,0.8111318,0.8052187,0.77973706,0.7753719
24,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,measurement,parameter,measurement parameter,material conversion,measurement process,manufacturing parameter,0.7504605,0.7414865,0.73886347,0.7381431
25,"Define the term ""annealing_temperature"" (example: ""160"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,manufacturing,parameter,parameter,measurement parameter,material conversion,manufacturing parameter,material measurement parameter,0.7641015,0.7488246,0.7459824,0.74461204
26,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8026457,0.7860739,0.77418333,0.7604209
27,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.8009113,0.780975,0.74895203,0.72871697
28,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,manufacturing,metadata,component manufacturing,manufacturing process,component process,facility,0.8010237,0.7989085,0.7951768,0.7892953
29,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.8201588,0.7649523,0.7590253,0.7577705
30,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353103,0.73140013,0.7293687,0.7252305
31,"Define the term ""layer_material_solid_concentration"" (example: ""19.0943396226415"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,property,material concentration,material conversion,material measurement parameter,device_property,0.78086245,0.7612603,0.75960755,0.75686204
32,"Define the term ""layer_material_temperature"" (example: ""24"" is a ""layer_material_temperature"")!                            ",parameter,False,property,parameter,matter,parameter,device_property,material measurement parameter,material name,material condition,0.77380466,0.7709501,0.7634252,0.7617605
33,"Define the term ""layer_material_stirring_time"" (example: ""240"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,property,parameter,parameter,material measurement parameter,device_property,material process parameter,material manufacturing parameter,0.76741374,0.7648001,0.76310235,0.7625361
34,"Define the term ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,property,parameter,matter,material measurement parameter,device_property,material manufacturing parameter,material name,0.7626627,0.7595396,0.7572558,0.7560695
35,"Define the term ""layer_material_content_ratio"" (example: ""0.0336"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.8122823,0.8007164,0.7746222,0.768572
36,"Define the term ""content_function"" (example: ""Acceptor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8205626,0.7998363,0.75790846,0.7518945
37,"Define the term ""material_batch_barcode"" (example: ""321116"" is a ""material_batch_barcode"")!                            ",matter,False,property,matter,matter,matter,device_property,material name,material,material id,0.7730943,0.77047706,0.7665544,0.7659856
38,"Define the term ""material_name_short"" (example: ""Y12"" is a ""material_name_short"")!                            ",matter,True,matter,matter,property,parameter,material name abbreviation,material name,device_property,material manufacturing parameter,0.8136195,0.81037444,0.7764214,0.77149576
39,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,measurement,parameter,measurement parameter,material conversion,measurement process,manufacturing parameter,0.7504605,0.7414865,0.73886347,0.7381431
40,"Define the term ""annealing_temperature"" (example: ""250"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,parameter,parameter,manufacturing,measurement parameter,manufacturing parameter,measurement quantity,material conversion,0.7619119,0.74886024,0.74648917,0.7447203
41,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8016171,0.7860648,0.7744071,0.7602472
42,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74908584,0.7288931
43,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,manufacturing,metadata,component manufacturing,manufacturing process,component process,facility,0.8010237,0.7989085,0.7951768,0.7892953
44,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.8201588,0.7649523,0.7590253,0.7577705
45,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.7252793
