Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" maximum three words (example: 13842 is a product_id)!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7865771,0.77262247,0.7623018,0.76011693
1,"Define the term ""layer_function"" maximum three words (example: ETL is a layer_function)!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.81044537,0.79391587,0.75876945,0.75045896
2,"Define the term ""layer_process"" maximum three words (example: Spincoating is a layer_process)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.79886687,0.7972509,0.79517186,0.79135793
3,"Define the term ""layer_process_location"" maximum three words (example: OPVSpinbot is a layer_process_location)!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,condition parameter,0.8185073,0.7903913,0.7887173,0.782866
4,"Define the term ""layer_number"" maximum three words (example: 1 is a layer_number)!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,measurement quantity,0.7291833,0.72733694,0.7255704,0.7243534
5,"Define the term ""layer_material_content_ratio"" maximum three words (example: 1 is a layer_material_content_ratio)!                            ",matter,True,matter,parameter,parameter,property,material concentration,material condition,material measurement parameter,material ratio,0.80971473,0.7814369,0.7799421,0.77337915
6,"Define the term ""content_function"" maximum three words (example: ETL is a content_function)!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.8342912,0.8145336,0.7879489,0.7724179
7,"Define the term ""material_batch_barcode"" maximum three words (example: 121800 is a material_batch_barcode)!                            ",matter,True,matter,parameter,parameter,parameter,material name,manufacturing quanity,material measurement parameter,measurement quantity,0.77553564,0.77353406,0.7731811,0.77207685
8,"Define the term ""material_name_short"" maximum three words (example: ZnO is a material_name_short)!                            ",matter,True,matter,matter,parameter,matter,material name,material name abbreviation,material manufacturing parameter,material id,0.8015101,0.7994852,0.77408767,0.7715795
9,"Define the term ""annealing_time"" maximum three words (example: 00:46:01 is a annealing_time)!                            ",parameter,True,parameter,parameter,measurement,matter,measurement parameter,manufacturing parameter,measurement process,material name,0.75113785,0.748555,0.7441906,0.74037856
10,"Define the term ""annealing_temperature"" maximum three words (example: 180 is a annealing_temperature)!                            ",parameter,True,parameter,parameter,matter,parameter,measurement parameter,measurement quantity,material name,manufacturing parameter,0.7638542,0.75274384,0.7523994,0.75146854
11,"Define the term ""product_id"" maximum three words (example: 13842 is a product_id)!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.789404,0.7741941,0.7633047,0.7589168
12,"Define the term ""layer_function"" maximum three words (example: ActiveLayer is a layer_function)!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.8000392,0.77747756,0.7454251,0.73093426
13,"Define the term ""layer_process"" maximum three words (example: Spincoating is a layer_process)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.7987768,0.79717076,0.7950891,0.7913098
14,"Define the term ""layer_process_location"" maximum three words (example: LineOne is a layer_process_location)!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,condition parameter,0.81239617,0.78070986,0.7757446,0.7738951
15,"Define the term ""layer_number"" maximum three words (example: 2 is a layer_number)!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,measurement quantity,0.72805005,0.72728646,0.72606313,0.7257734
16,"Define the term ""layer_material_solid_concentration"" maximum three words (example: 19.5094339622642 is a layer_material_solid_concentration)!                            ",matter,True,matter,parameter,property,property,material concentration,material measurement parameter,material_property,device_property,0.79212415,0.76865065,0.76556975,0.76545066
17,"Define the term ""layer_material_temperature"" maximum three words (example: 25 is a layer_material_temperature)!                            ",parameter,False,property,property,parameter,matter,material_property,device_property,material measurement parameter,material name,0.7774655,0.77735513,0.77733195,0.7731222
18,"Define the term ""layer_material_stirring_time"" maximum three words (example: 100 is a layer_material_stirring_time)!                            ",parameter,True,parameter,matter,parameter,property,material measurement parameter,material name,material manufacturing parameter,material_property,0.7769036,0.7762048,0.77532876,0.7734009
19,"Define the term ""layer_material_stirring_speed"" maximum three words (example: 600 is a layer_material_stirring_speed)!                            ",parameter,False,property,property,parameter,matter,material_property,device_property,material measurement parameter,material name,0.7769961,0.77690816,0.77516776,0.77499485
20,"Define the term ""layer_material_content_ratio"" maximum three words (example: 0.9152 is a layer_material_content_ratio)!                            ",matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material condition,material ratio,0.8117868,0.78426635,0.77680314,0.76956654
21,"Define the term ""content_function"" maximum three words (example: Donor is a content_function)!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.82690525,0.8052014,0.78023136,0.7578721
22,"Define the term ""material_batch_barcode"" maximum three words (example: 321100 is a material_batch_barcode)!                            ",matter,True,matter,parameter,parameter,parameter,material name,manufacturing quanity,material measurement parameter,measurement quantity,0.77268565,0.7725042,0.770001,0.76999104
23,"Define the term ""material_name_short"" maximum three words (example: PM6 is a material_name_short)!                            ",matter,True,matter,matter,parameter,parameter,material name,material name abbreviation,material manufacturing parameter,material measurement parameter,0.8121804,0.80693376,0.78925264,0.78431106
24,"Define the term ""annealing_time"" maximum three words (example: 00:10:15 is a annealing_time)!                            ",parameter,True,parameter,parameter,matter,measurement,measurement parameter,manufacturing parameter,material name,measurement process,0.75702035,0.7514986,0.74767387,0.7461214
25,"Define the term ""annealing_temperature"" maximum three words (example: 160 is a annealing_temperature)!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,measurement quantity,manufacturing parameter,0.7633138,0.7542336,0.7529725,0.7519742
26,"Define the term ""product_id"" maximum three words (example: 13842 is a product_id)!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.789404,0.7741941,0.7633047,0.7589168
27,"Define the term ""layer_function"" maximum three words (example: ActiveLayer is a layer_function)!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.7998749,0.77748656,0.7452102,0.7308619
28,"Define the term ""layer_process"" maximum three words (example: Spincoating is a layer_process)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.7986887,0.7971169,0.79505086,0.7912104
29,"Define the term ""layer_process_location"" maximum three words (example: LineOne is a layer_process_location)!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,condition parameter,0.81238043,0.7806983,0.7757224,0.7738797
30,"Define the term ""layer_number"" maximum three words (example: 2 is a layer_number)!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,measurement quantity,0.728043,0.7272471,0.7260148,0.7257318
31,"Define the term ""layer_material_solid_concentration"" maximum three words (example: 19.0943396226415 is a layer_material_solid_concentration)!                            ",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material,material_property,0.7947864,0.7704518,0.76595247,0.7656012
32,"Define the term ""layer_material_temperature"" maximum three words (example: 24 is a layer_material_temperature)!                            ",parameter,True,parameter,property,property,matter,material measurement parameter,material_property,device_property,material name,0.77874255,0.7782726,0.7781657,0.7749585
33,"Define the term ""layer_material_stirring_time"" maximum three words (example: 240 is a layer_material_stirring_time)!                            ",parameter,False,matter,parameter,parameter,matter,material name,material measurement parameter,material manufacturing parameter,material,0.77707183,0.7766127,0.77474153,0.7742224
34,"Define the term ""layer_material_stirring_speed"" maximum three words (example: 500 is a layer_material_stirring_speed)!                            ",parameter,False,property,property,parameter,matter,material_property,device_property,material measurement parameter,material name,0.77591485,0.77582824,0.7738949,0.77285
35,"Define the term ""layer_material_content_ratio"" maximum three words (example: 0.0336 is a layer_material_content_ratio)!                            ",matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material condition,material_property,0.8144521,0.7828648,0.7753397,0.76744556
36,"Define the term ""content_function"" maximum three words (example: Acceptor is a content_function)!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.82850826,0.80483556,0.77748185,0.76325417
37,"Define the term ""material_batch_barcode"" maximum three words (example: 321116 is a material_batch_barcode)!                            ",matter,True,matter,parameter,matter,parameter,material name,manufacturing quanity,material id,measurement quantity,0.7740761,0.7732122,0.7716894,0.7703351
38,"Define the term ""material_name_short"" maximum three words (example: Y12 is a material_name_short)!                            ",matter,True,matter,matter,parameter,parameter,material name,material name abbreviation,material manufacturing parameter,material measurement parameter,0.80776864,0.8061527,0.78144085,0.7779292
39,"Define the term ""annealing_time"" maximum three words (example: 00:10:15 is a annealing_time)!                            ",parameter,True,parameter,parameter,matter,measurement,measurement parameter,manufacturing parameter,material name,measurement process,0.75702035,0.7514986,0.74767387,0.7461214
