Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,matter,material id,component id,device id,material type,0.8314349,0.8256769,0.82343096,0.800467
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,material composition,component composition,material type,component name,0.79476035,0.7845632,0.7796383,0.7727673
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,matter,manufacturing process,process condition,condition parameter,material name,0.808069,0.7971218,0.7971218,0.7942165
3,key: layer_process_location value: OPVSpinbot,metadata,False,matter,matter,metadata,matter,component name,material name,location,component id,0.7824973,0.7809301,0.7781333,0.7756962
4,key: layer_number value: 1,matter,True,matter,matter,matter,matter,component id,component name,material id,material name,0.79815674,0.7934552,0.7872415,0.7864368
9,key: layer_material_content_ratio value: 1,matter,True,matter,matter,matter,matter,material id,material name,material concentration,material type,0.83236486,0.8310546,0.8275933,0.8253545
10,key: content_function value: ETL,matter,True,matter,matter,matter,matter,material composition,component composition,material type,component name,0.8168146,0.8042145,0.79846287,0.79037154
11,key: material_batch_barcode value: 121800,matter,True,matter,matter,matter,matter,material name,material id,material type,material composition,0.83323187,0.8322056,0.82999873,0.80267686
12,key: material_name_short value: ZnO,matter,True,matter,matter,matter,matter,material name,material type,material id,material composition,0.8808961,0.8510736,0.8506981,0.82778895
13,key: annealing_time value: 00:46:01,parameter,False,matter,matter,matter,matter,material name,component name,material type,component id,0.79195845,0.7839232,0.78333306,0.78265774
14,key: annealing_temperature value: 180,parameter,False,matter,matter,matter,matter,material name,material type,material id,component name,0.7871814,0.78364193,0.7786957,0.77278936
15,key: product_id value: 13842,matter,True,matter,matter,matter,matter,material id,component id,device id,material type,0.8314349,0.8256769,0.82343096,0.800467
16,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,matter,component composition,material composition,component name,component id,0.78394735,0.7774291,0.7645266,0.75859165
17,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,matter,manufacturing process,process condition,condition parameter,material name,0.808069,0.7971218,0.7971218,0.7942165
18,key: layer_process_location value: LineOne,metadata,True,metadata,matter,parameter,parameter,location,component name,process condition,condition parameter,0.79301,0.78031886,0.7792294,0.7792294
19,key: layer_number value: 2,matter,True,matter,matter,matter,matter,component id,component name,material name,material type,0.7898632,0.786314,0.7846152,0.7811898
20,key: layer_material_solid_concentration value: 19.5094339622642,matter,True,matter,matter,matter,matter,material concentration,material name,material id,material composition,0.8154149,0.8091823,0.80384684,0.7921026
21,key: layer_material_temperature value: 25,parameter,False,matter,matter,matter,matter,material name,material type,material id,material composition,0.8310703,0.823344,0.82131517,0.8005598
22,key: layer_material_stirring_time value: 100,parameter,False,matter,matter,matter,matter,material name,material id,material type,material composition,0.8255851,0.824966,0.81816256,0.7992639
23,key: layer_material_stirring_speed value: 600,parameter,False,matter,matter,matter,parameter,material name,material type,material id,material process parameter,0.81547356,0.80781496,0.807662,0.781487
24,key: layer_material_content_ratio value: 0.9152,matter,True,matter,matter,matter,matter,material id,material name,material type,material concentration,0.83276826,0.82892144,0.8189761,0.8171294
25,key: content_function value: Donor,matter,True,matter,matter,matter,matter,material composition,component composition,component id,component name,0.80543005,0.7996934,0.78258026,0.78244066
26,key: material_batch_barcode value: 321100,matter,True,matter,matter,matter,matter,material name,material id,material type,material composition,0.8321642,0.83197707,0.8294315,0.8041817
27,key: material_name_short value: PM6,matter,True,matter,matter,matter,matter,material name,material id,material type,material composition,0.8756937,0.8574914,0.8550041,0.8149302
28,key: annealing_time value: 00:10:15,parameter,False,matter,matter,matter,matter,material name,material id,component id,component name,0.7989657,0.7909373,0.7906328,0.79016227
29,key: annealing_temperature value: 160,parameter,False,matter,matter,matter,matter,material name,material type,material id,component name,0.79580295,0.790963,0.7845763,0.78022295
30,key: product_id value: 13842,matter,True,matter,matter,matter,matter,material id,component id,device id,material type,0.83128977,0.8255259,0.82356834,0.8002107
31,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,matter,component composition,material composition,component name,component id,0.7838733,0.77739495,0.7644684,0.75854933
32,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,matter,manufacturing process,process condition,condition parameter,material name,0.808069,0.7971218,0.7971218,0.7942165
33,key: layer_process_location value: LineOne,metadata,True,metadata,matter,parameter,parameter,location,component name,process condition,condition parameter,0.79286516,0.7803974,0.7792417,0.7792417
34,key: layer_number value: 2,matter,True,matter,matter,matter,matter,component id,component name,material name,material type,0.7898563,0.7862988,0.7846312,0.7811801
35,key: layer_material_solid_concentration value: 19.0943396226415,matter,True,matter,matter,matter,matter,material concentration,material name,material id,material composition,0.8170581,0.81149083,0.80615413,0.7958119
36,key: layer_material_temperature value: 24,parameter,False,matter,matter,matter,matter,material name,material type,material id,material composition,0.8244335,0.8187647,0.81731,0.79400194
37,key: layer_material_stirring_time value: 240,parameter,False,matter,matter,matter,matter,material name,material id,material type,material composition,0.8198415,0.8176991,0.81407285,0.78808045
38,key: layer_material_stirring_speed value: 500,parameter,False,matter,matter,matter,matter,material name,material id,material type,material composition,0.8129185,0.80677754,0.8036345,0.7798965
