Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" maximum three words (example: ""13842 is a value of ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.78653324,0.7739069,0.76351535,0.75646234
1,"Define the term ""layer_function"" maximum three words (example: ""ETL is a value of ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.8000113,0.78226405,0.74679744,0.7446434
2,"Define the term ""layer_process"" maximum three words (example: ""Spincoating is a value of ""layer_process"")!                            ",manufacturing,False,metadata,manufacturing,manufacturing,parameter,organization,manufacturing process,component manufacturing,process condition,0.79953176,0.7954618,0.79422647,0.7916195
3,"Define the term ""layer_process_location"" maximum three words (example: ""OPVSpinbot is a value of ""layer_process_location"")!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,process condition,0.8116463,0.78384,0.77635205,0.7760709
4,"Define the term ""layer_number"" maximum three words (example: ""1 is a value of ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.7326038,0.7324252,0.72927874,0.72892433
5,"Define the term ""layer_material_content_ratio"" maximum three words (example: ""1 is a value of ""layer_material_content_ratio"")!                            ",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material name,material ratio,0.8000512,0.7744031,0.76637805,0.7592118
6,"Define the term ""content_function"" maximum three words (example: ""ETL is a value of ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.818192,0.79881346,0.7643549,0.74868965
7,"Define the term ""material_batch_barcode"" maximum three words (example: ""121800 is a value of ""material_batch_barcode"")!                            ",matter,True,matter,parameter,parameter,parameter,material name,material measurement parameter,material manufacturing condition,material manufacturing parameter,0.7687563,0.7662456,0.7618429,0.7602133
8,"Define the term ""material_name_short"" maximum three words (example: ""ZnO is a value of ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name,material name abbreviation,material manufacturing parameter,material id,0.80248415,0.8011798,0.77228546,0.7696197
9,"Define the term ""annealing_time"" maximum three words (example: ""00:46:01 is a value of ""annealing_time"")!                            ",parameter,True,parameter,parameter,measurement,matter,measurement parameter,manufacturing parameter,measurement process,material name,0.75605065,0.7539185,0.7475179,0.744615
