Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82347405,0.801288,0.78809214,0.7864895
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.790268,0.77625656,0.750162,0.74370444
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,process condition,fabrication condition,0.808069,0.79715204,0.7971218,0.79711545
3,key: layer_process_location value: OPVSpinbot,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.77804863,0.77550095,0.7754903,0.7754799
4,key: layer_number value: 1,matter,True,matter,property,matter,matter,component composition,material ratio,device id,device type,0.74169225,0.7383481,0.7381248,0.73740077
9,key: layer_material_content_ratio value: 1,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8275466,0.7951385,0.79290926,0.78482234
10,key: content_function value: ETL,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.8149195,0.801088,0.77284914,0.76511693
11,key: material_batch_barcode value: 121800,matter,True,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.7952798,0.7832538,0.78206915,0.7804547
12,key: material_name_short value: ZnO,matter,True,matter,matter,property,parameter,material name,material id,material ratio,material manufacturing parameter,0.8031154,0.78906816,0.78470594,0.7831198
13,key: annealing_time value: 00:46:01,parameter,True,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7684133,0.7611074,0.7547233,0.7535481
14,key: annealing_temperature value: 180,parameter,True,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.76338583,0.7614592,0.7584151,0.75649786
15,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82348096,0.8012842,0.78812736,0.7865205
16,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7817401,0.7606015,0.7394749,0.7197572
17,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,process condition,fabrication condition,0.80811054,0.7971717,0.7971414,0.7971348
18,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,process condition,fabrication condition,condition parameter,0.7929656,0.77927446,0.7792721,0.77924514
19,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.73758364,0.7365468,0.7357484,0.73468274
20,key: layer_material_solid_concentration value: 19.5094339622642,matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material,material_property,0.8154149,0.7668421,0.7637309,0.7636676
21,key: layer_material_temperature value: 25,parameter,True,parameter,property,parameter,parameter,material condition,material ratio,material process parameter,material manufacturing parameter,0.7693987,0.7687146,0.767362,0.765203
22,key: layer_material_stirring_time value: 100,parameter,True,parameter,matter,parameter,parameter,material process parameter,material concentration,material manufacturing parameter,material measurement parameter,0.7827453,0.77692795,0.7766,0.7722453
