Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" maximum three words (example: ""13842 is a ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7881258,0.7726685,0.7626425,0.75471085
1,"Define the term ""layer_function"" maximum three words (example: ""ETL is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.8053441,0.78597045,0.75130737,0.7484755
2,"Define the term ""layer_process"" maximum three words (example: ""Spincoating is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.7970772,0.797038,0.79668313,0.7887703
3,"Define the term ""layer_process_location"" maximum three words (example: ""OPVSpinbot is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,fabrication condition,0.81435716,0.78560627,0.7812484,0.7766117
4,"Define the term ""layer_number"" maximum three words (example: ""1 is a ""layer_number"")!                            ",matter,True,matter,matter,matter,parameter,component composition,material name,component name,measurement parameter,0.7351242,0.73146546,0.72852165,0.7265141
5,"Define the term ""layer_material_content_ratio"" maximum three words (example: ""1 is a ""layer_material_content_ratio"")!                            ",matter,True,matter,parameter,parameter,matter,material concentration,material condition,material measurement parameter,material name,0.80060667,0.77385545,0.7719653,0.76834905
6,"Define the term ""content_function"" maximum three words (example: ""ETL is a ""content_function"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.82387036,0.8035585,0.77931786,0.7647264
7,"Define the term ""material_batch_barcode"" maximum three words (example: ""121800 is a ""material_batch_barcode"")!                            ",matter,True,matter,parameter,parameter,parameter,material name,material manufacturing condition,material measurement parameter,manufacturing quanity,0.7697586,0.7678788,0.7669082,0.7630422
8,"Define the term ""material_name_short"" maximum three words (example: ""ZnO is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.8055429,0.8031081,0.7737991,0.7727522
9,"Define the term ""annealing_time"" maximum three words (example: ""00:46:01 is a ""annealing_time"")!                            ",parameter,True,parameter,parameter,measurement,matter,measurement parameter,manufacturing parameter,measurement process,material name,0.7533646,0.7491942,0.74604094,0.745623
10,"Define the term ""annealing_temperature"" maximum three words (example: ""180 is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,measurement quantity,manufacturing parameter,0.7654361,0.7594934,0.7523458,0.7514913
11,"Define the term ""product_id"" maximum three words (example: ""13842 is a ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7881258,0.7726685,0.7626425,0.75471085
12,"Define the term ""layer_function"" maximum three words (example: ""ActiveLayer is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.7996934,0.77679205,0.7444862,0.7344416
13,"Define the term ""layer_process"" maximum three words (example: ""Spincoating is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.7969925,0.79697657,0.79657805,0.78867865
14,"Define the term ""layer_process_location"" maximum three words (example: ""LineOne is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,fabrication condition,0.81649065,0.784325,0.7771837,0.77666
15,"Define the term ""layer_number"" maximum three words (example: ""2 is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,measurement quantity,0.7333682,0.7286055,0.7276326,0.7248913
16,"Define the term ""layer_material_solid_concentration"" maximum three words (example: ""19.5094339622642 is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material name,material_property,0.7774536,0.7522026,0.74933255,0.748834
17,"Define the term ""layer_material_temperature"" maximum three words (example: ""25 is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,property,material measurement parameter,material name,material_property,device_property,0.77171445,0.77046907,0.76966506,0.7695135
18,"Define the term ""layer_material_stirring_time"" maximum three words (example: ""100 is a ""layer_material_stirring_time"")!                            ",parameter,False,matter,parameter,parameter,parameter,material name,material measurement parameter,material manufacturing parameter,material manufacturing condition,0.7746539,0.7723303,0.7704256,0.76952094
19,"Define the term ""layer_material_stirring_speed"" maximum three words (example: ""600 is a ""layer_material_stirring_speed"")!                            ",parameter,False,matter,property,property,parameter,material name,material_property,device_property,material measurement parameter,0.7758398,0.7733353,0.77316475,0.77311134
20,"Define the term ""layer_material_content_ratio"" maximum three words (example: ""0.9152 is a ""layer_material_content_ratio"")!                            ",matter,True,matter,parameter,parameter,matter,material concentration,material measurement parameter,material condition,material name,0.80417645,0.77879727,0.7723794,0.7675748
21,"Define the term ""content_function"" maximum three words (example: ""Donor is a ""content_function"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.8189863,0.7984784,0.7761141,0.7564002
22,"Define the term ""material_batch_barcode"" maximum three words (example: ""321100 is a ""material_batch_barcode"")!                            ",matter,True,matter,parameter,parameter,parameter,material name,material manufacturing condition,material measurement parameter,manufacturing quanity,0.7656429,0.7654425,0.7624489,0.76099026
23,"Define the term ""material_name_short"" maximum three words (example: ""PM6 is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,parameter,material name,material name abbreviation,material manufacturing parameter,material manufacturing condition,0.8136412,0.81136906,0.7885785,0.7839788
24,"Define the term ""annealing_time"" maximum three words (example: ""00:10:15 is a ""annealing_time"")!                            ",parameter,True,parameter,matter,parameter,measurement,measurement parameter,material name,manufacturing parameter,measurement process,0.7539475,0.7483394,0.74583805,0.7431851
25,"Define the term ""annealing_temperature"" maximum three words (example: ""160 is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,measurement quantity,manufacturing parameter,0.7641239,0.76171243,0.7519368,0.7502448
26,"Define the term ""product_id"" maximum three words (example: ""13842 is a ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,manufacturing quanity,0.78575695,0.771736,0.7615877,0.7552485
27,"Define the term ""layer_function"" maximum three words (example: ""ActiveLayer is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.799628,0.7767525,0.7444324,0.73437726
28,"Define the term ""layer_process"" maximum three words (example: ""Spincoating is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.79695565,0.79693985,0.7965541,0.7886317
29,"Define the term ""layer_process_location"" maximum three words (example: ""LineOne is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,fabrication condition,0.81640625,0.7842391,0.7771132,0.77663976
30,"Define the term ""layer_number"" maximum three words (example: ""2 is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,measurement quantity,0.7331918,0.72847056,0.72745425,0.72471315
