Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" maximum three words (example: ""13842 is a ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7878082,0.7726685,0.76163536,0.7549279
1,"Define the term ""layer_function"" maximum three words (example: ""ETL is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,organization,0.80532837,0.786077,0.7511856,0.74858934
2,"Define the term ""layer_process"" maximum three words (example: ""Spincoating is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,organization,facility,0.7972101,0.7970557,0.7968067,0.7884954
3,"Define the term ""layer_process_location"" maximum three words (example: ""OPVSpinbot is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,process condition,0.81429315,0.7855498,0.7809329,0.7764938
4,"Define the term ""layer_number"" maximum three words (example: ""1 is a ""layer_number"")!                            ",matter,True,matter,matter,matter,parameter,component composition,material name,component name,measurement parameter,0.735216,0.73146546,0.7284712,0.7263962
5,"Define the term ""layer_material_content_ratio"" maximum three words (example: ""1 is a ""layer_material_content_ratio"")!                            ",matter,True,matter,parameter,matter,property,material concentration,material measurement parameter,material name,material ratio,0.80049527,0.77178335,0.76814896,0.7625364
6,"Define the term ""content_function"" maximum three words (example: ""ETL is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8239245,0.80366284,0.7645378,0.7526786
7,"Define the term ""material_batch_barcode"" maximum three words (example: ""121800 is a ""material_batch_barcode"")!                            ",matter,True,matter,parameter,parameter,parameter,material name,material manufacturing condition,material measurement parameter,material manufacturing parameter,0.7697586,0.7678788,0.7669082,0.7631047
8,"Define the term ""material_name_short"" maximum three words (example: ""ZnO is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.80548316,0.8033267,0.773736,0.7729007
9,"Define the term ""annealing_time"" maximum three words (example: ""00:46:01 is a ""annealing_time"")!                            ",parameter,True,parameter,parameter,measurement,matter,measurement parameter,manufacturing parameter,measurement process,material name,0.75316757,0.7491313,0.7459676,0.74550205
10,"Define the term ""annealing_temperature"" maximum three words (example: ""180 is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,measurement quantity,manufacturing parameter,0.7657832,0.75817335,0.75313514,0.75111973
11,"Define the term ""product_id"" maximum three words (example: ""13842 is a ""product_id"")!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.78545976,0.771828,0.7606052,0.7554653
