Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define ""product_id"" header maximum three words! Example: value: 13842 is a product_id!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7889888,0.769474,0.7627201,0.75793177
1,"Define ""layer_function"" header maximum three words! Example: value: ETL is a layer_function!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.79441285,0.7772886,0.74495304,0.7398638
2,"Define ""layer_process"" header maximum three words! Example: value: Spincoating is a layer_process!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,condition parameter,process quantity,0.791783,0.7889976,0.7873424,0.7803666
3,"Define ""layer_process_location"" header maximum three words! Example: value: OPVSpinbot is a layer_process_location!                            ",metadata,True,metadata,parameter,manufacturing,manufacturing,location,condition parameter,component manufacturing,manufacturing process,0.7720141,0.76848495,0.7585063,0.75583434
4,"Define ""layer_number"" header maximum three words! Example: value: 1 is a layer_number!                            ",matter,True,matter,matter,parameter,matter,material name,component name,measurement parameter,component composition,0.72992074,0.7266967,0.7237795,0.7214633
5,"Define ""layer_material_content_ratio"" header maximum three words! Example: value: 1 is a layer_material_content_ratio!                            ",matter,True,matter,parameter,matter,parameter,material concentration,material measurement parameter,material name,material condition,0.7953516,0.7676327,0.7653322,0.7606903
6,"Define ""content_function"" header maximum three words! Example: value: ETL is a content_function!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.81060845,0.7901342,0.76607686,0.7631129
7,"Define ""material_batch_barcode"" header maximum three words! Example: value: 121800 is a material_batch_barcode!                            ",matter,True,matter,parameter,parameter,parameter,material name,material measurement parameter,material manufacturing parameter,manufacturing quanity,0.7652692,0.7636039,0.75974166,0.75802803
8,"Define ""material_name_short"" header maximum three words! Example: value: ZnO is a material_name_short!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.80180335,0.7968575,0.77253723,0.76756984
9,"Define ""annealing_time"" header maximum three words! Example: value: 00:46:01 is a annealing_time!                            ",parameter,True,parameter,parameter,matter,parameter,measurement parameter,manufacturing parameter,material name,material measurement parameter,0.74588704,0.74135214,0.7385105,0.7339406
10,"Define ""annealing_temperature"" header maximum three words! Example: value: 180 is a annealing_temperature!                            ",parameter,True,parameter,matter,parameter,matter,measurement parameter,material name,manufacturing parameter,material name abbreviation,0.7580744,0.75488627,0.7467006,0.7442883
11,"Define ""product_id"" header maximum three words! Example: value: 13842 is a product_id!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.78878415,0.76925397,0.76251584,0.7577479
12,"Define ""layer_function"" header maximum three words! Example: value: ActiveLayer is a layer_function!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.79061675,0.77027744,0.7423954,0.7342653
13,"Define ""layer_process"" header maximum three words! Example: value: Spincoating is a layer_process!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,condition parameter,process quantity,0.7919488,0.7891397,0.7874256,0.7804702
14,"Define ""layer_process_location"" header maximum three words! Example: value: LineOne is a layer_process_location!                            ",metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,process quantity,process parameter,0.76648766,0.76329005,0.7453112,0.74345446
15,"Define ""layer_number"" header maximum three words! Example: value: 2 is a layer_number!                            ",matter,True,matter,parameter,matter,parameter,material name,measurement parameter,component name,measurement quantity,0.7294615,0.7272928,0.7255246,0.7242106
16,"Define ""layer_material_solid_concentration"" header maximum three words! Example: value: 19.5094339622642 is a layer_material_solid_concentration!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material name,material,0.79107344,0.7646791,0.7595724,0.7552093
17,"Define ""layer_material_temperature"" header maximum three words! Example: value: 25 is a layer_material_temperature!                            ",parameter,True,parameter,matter,parameter,property,material measurement parameter,material name,material condition,material ratio,0.76876986,0.7662663,0.7536743,0.7528968
18,"Define ""layer_material_stirring_time"" header maximum three words! Example: value: 100 is a layer_material_stirring_time!                            ",parameter,True,parameter,matter,parameter,matter,material measurement parameter,material name,material manufacturing parameter,material concentration,0.76709926,0.7637749,0.7611991,0.7576628
19,"Define ""layer_material_stirring_speed"" header maximum three words! Example: value: 600 is a layer_material_stirring_speed!                            ",parameter,True,parameter,matter,parameter,matter,material measurement parameter,material name,material manufacturing parameter,material concentration,0.76640636,0.76437724,0.76331544,0.7570336
20,"Define ""layer_material_content_ratio"" header maximum three words! Example: value: 0.9152 is a layer_material_content_ratio!                            ",matter,True,matter,parameter,matter,parameter,material concentration,material measurement parameter,material name,material condition,0.80027246,0.77379,0.7650928,0.7597268
21,"Define ""content_function"" header maximum three words! Example: value: Donor is a content_function!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.80275226,0.78037155,0.75659275,0.7499062
22,"Define ""material_batch_barcode"" header maximum three words! Example: value: 321100 is a material_batch_barcode!                            ",matter,True,matter,parameter,parameter,parameter,material name,material measurement parameter,material manufacturing parameter,manufacturing quanity,0.7641143,0.7612405,0.75874245,0.75804204
23,"Define ""material_name_short"" header maximum three words! Example: value: PM6 is a material_name_short!                            ",matter,True,matter,matter,parameter,matter,material name,material name abbreviation,material manufacturing parameter,material id,0.80589986,0.80122167,0.7791885,0.77642584
24,"Define ""annealing_time"" header maximum three words! Example: value: 00:10:15 is a annealing_time!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,material measurement parameter,0.7481933,0.7435527,0.7427368,0.7378654
25,"Define ""annealing_temperature"" header maximum three words! Example: value: 160 is a annealing_temperature!                            ",parameter,True,parameter,matter,parameter,matter,measurement parameter,material name,manufacturing parameter,material name abbreviation,0.7579193,0.75688446,0.74645686,0.7453072
26,"Define ""product_id"" header maximum three words! Example: value: 13842 is a product_id!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.7889888,0.769474,0.7627201,0.75793177
27,"Define ""layer_function"" header maximum three words! Example: value: ActiveLayer is a layer_function!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.7910856,0.7707522,0.7428834,0.7344586
28,"Define ""layer_process"" header maximum three words! Example: value: Spincoating is a layer_process!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,condition parameter,process quantity,0.79195297,0.78912425,0.7874716,0.7804784
29,"Define ""layer_process_location"" header maximum three words! Example: value: LineOne is a layer_process_location!                            ",metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,process quantity,process parameter,0.7666577,0.7635946,0.7455949,0.7436154
30,"Define ""layer_number"" header maximum three words! Example: value: 2 is a layer_number!                            ",matter,True,matter,parameter,matter,parameter,material name,measurement parameter,component name,measurement quantity,0.7294615,0.7272928,0.7255246,0.7242106
31,"Define ""layer_material_solid_concentration"" header maximum three words! Example: value: 19.0943396226415 is a layer_material_solid_concentration!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material name,material,0.79245913,0.76646316,0.76102746,0.755517
32,"Define ""layer_material_temperature"" header maximum three words! Example: value: 24 is a layer_material_temperature!                            ",parameter,True,parameter,matter,parameter,property,material measurement parameter,material name,material condition,material ratio,0.7693598,0.7670111,0.7529883,0.75275445
33,"Define ""layer_material_stirring_time"" header maximum three words! Example: value: 240 is a layer_material_stirring_time!                            ",parameter,True,parameter,matter,parameter,matter,material measurement parameter,material name,material manufacturing parameter,material concentration,0.76653135,0.7630104,0.7607916,0.75896615
34,"Define ""layer_material_stirring_speed"" header maximum three words! Example: value: 500 is a layer_material_stirring_speed!                            ",parameter,True,parameter,matter,parameter,matter,material measurement parameter,material name,material manufacturing parameter,material concentration,0.7651831,0.76232505,0.75921214,0.75487024
35,"Define ""layer_material_content_ratio"" header maximum three words! Example: value: 0.0336 is a layer_material_content_ratio!                            ",matter,True,matter,parameter,matter,parameter,material concentration,material measurement parameter,material name,material condition,0.8020516,0.7734605,0.7636717,0.759524
36,"Define ""content_function"" header maximum three words! Example: value: Acceptor is a content_function!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.8091805,0.7860448,0.7609933,0.7578978
37,"Define ""material_batch_barcode"" header maximum three words! Example: value: 321116 is a material_batch_barcode!                            ",matter,True,matter,parameter,parameter,parameter,material name,material measurement parameter,material manufacturing parameter,manufacturing quanity,0.76229155,0.7597581,0.75733644,0.75675046
38,"Define ""material_name_short"" header maximum three words! Example: value: Y12 is a material_name_short!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.80631155,0.8034129,0.77576745,0.77293813
39,"Define ""annealing_time"" header maximum three words! Example: value: 00:10:15 is a annealing_time!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,material measurement parameter,0.74818635,0.74346983,0.74273044,0.73785555
