Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Desrcibe ""product_id"" (example: ""13842"" is a ""product_id"") with a sentence of three words.",matter,True,matter,matter,matter,parameter,device id,material id,device name,measurement quantity,0.8102555,0.78567487,0.78286207,0.780457
1,"Desrcibe ""layer_function"" (example: ""ETL"" is a ""layer_function"") with a sentence of three words.",matter,True,matter,matter,matter,matter,component composition,material composition,material name,device composition,0.79664505,0.7816107,0.7639147,0.75963247
2,"Desrcibe ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") with a sentence of three words.",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,facility,location,0.8127437,0.8099483,0.80145633,0.79422
3,"Desrcibe ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") with a sentence of three words.",metadata,True,metadata,metadata,parameter,manufacturing,location,facility,fabrication condition,manufacturing process,0.8305975,0.7991072,0.79728496,0.79031014
4,"Desrcibe ""layer_number"" (example: ""1"" is a ""layer_number"") with a sentence of three words.",matter,True,matter,parameter,matter,matter,material name,measurement quantity,component name,device,0.76112306,0.754823,0.7494013,0.7485615
5,"Desrcibe ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") with a sentence of three words.",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.8336054,0.8156368,0.78369296,0.77662027
6,"Desrcibe ""content_function"" (example: ""ETL"" is a ""content_function"") with a sentence of three words.",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8202068,0.8041275,0.7675981,0.76577115
7,"Desrcibe ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") with a sentence of three words.",matter,False,parameter,parameter,manufacturing,parameter,material manufacturing condition,measurement quantity,material manufacturing,manufacturing quanity,0.78833634,0.7864715,0.77770567,0.7768012
8,"Desrcibe ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") with a sentence of three words.",matter,True,matter,matter,parameter,manufacturing,material name abbreviation,material,material manufacturing condition,material manufacturing,0.80908597,0.7864731,0.7850884,0.7850288
9,"Desrcibe ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") with a sentence of three words.",parameter,False,matter,parameter,measurement,measurement,material name,measurement parameter,measurement process,measurement,0.765137,0.7638614,0.7635869,0.7632606
