Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8017874,0.7860305,0.7744094,0.76018304
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.80475837,0.7880751,0.75405824,0.7375434
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,False,metadata,manufacturing,manufacturing,parameter,organization,component manufacturing,manufacturing process,process condition,0.802154,0.8010595,0.7991024,0.798913
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,metadata,parameter,location,process condition,organization,fabrication condition,0.82171,0.7772926,0.7772726,0.7772708
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,matter,parameter,component composition,material name,component name,measurement parameter,0.7380835,0.73189217,0.72948706,0.7294188
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,matter,material ratio,material concentration,material measurement parameter,material name,0.81385356,0.79891443,0.7746244,0.76087624
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.81915796,0.80169773,0.76134133,0.7509433
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77300966,0.76856947,0.76745903,0.7671429
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name abbreviation,material name,material id,material manufacturing parameter,0.8098588,0.80635214,0.7706823,0.7669179
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.7486261,0.74059,0.7401408,0.7389726
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,measurement quantity,0.7671821,0.7529107,0.747921,0.74455154
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8017782,0.78607774,0.7744546,0.76020837
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80096114,0.7810098,0.74906504,0.72893333
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,False,metadata,manufacturing,manufacturing,parameter,organization,component manufacturing,manufacturing process,process condition,0.8021066,0.8010237,0.79903555,0.7988175
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,process condition,fabrication condition,organization,0.8194974,0.7768328,0.77681834,0.7742286
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.7314614,0.7298002,0.72529954
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material,material ratio,0.7790822,0.7587061,0.7536539,0.7524498
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,property,material measurement parameter,material name,device_property,material_property,0.76659673,0.7611779,0.7596661,0.7596214
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,matter,material measurement parameter,material manufacturing parameter,material process parameter,material name,0.7688882,0.7644906,0.7608265,0.75797933
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,matter,property,material measurement parameter,material manufacturing parameter,material name,device_property,0.7643602,0.761903,0.7600223,0.7597658
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.8083981,0.7953414,0.773146,0.75245106
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8182744,0.79914486,0.75131774,0.7487649
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77197945,0.7670601,0.76671195,0.7649636
23,"Define the term ""material_name_short"" (example: ""PM6"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name abbreviation,material name,material manufacturing parameter,material id,0.8110291,0.80780315,0.7754611,0.7712922
24,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,matter,parameter,measurement parameter,measurement process,material name,manufacturing parameter,0.75048405,0.7388941,0.73835677,0.7381707
25,"Define the term ""annealing_temperature"" (example: ""160"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,material measurement parameter,0.764108,0.75386286,0.7460268,0.7444695
26,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.802805,0.7860546,0.77419496,0.7601969
27,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74913144,0.72903264
28,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,False,metadata,manufacturing,manufacturing,parameter,organization,component manufacturing,manufacturing process,process condition,0.8021066,0.8010237,0.79903555,0.7988175
29,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,process condition,fabrication condition,organization,0.81925243,0.7768309,0.77681684,0.7742035
30,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.73534346,0.7314865,0.7298638,0.72530746
31,"Define the term ""layer_material_solid_concentration"" (example: ""19.0943396226415"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material ratio,material,0.78077865,0.7594753,0.7544159,0.7543222
32,"Define the term ""layer_material_temperature"" (example: ""24"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,property,material measurement parameter,material name,device_property,material_property,0.77101254,0.76593685,0.7637334,0.76368284
33,"Define the term ""layer_material_stirring_time"" (example: ""240"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material process parameter,material manufacturing parameter,device_property,0.76739734,0.7630005,0.76268756,0.7590159
34,"Define the term ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,property,property,material measurement parameter,material manufacturing parameter,device_property,material_property,0.76265454,0.7573955,0.7564846,0.75646037
