Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82343096,0.8012351,0.7886753,0.78642213
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.79033387,0.77639335,0.7502323,0.74377406
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.8080177,0.79721045,0.7971561,0.7971561
3,key: layer_process_location value: OPVSpinbot,metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,fabrication condition,process condition,0.7783778,0.77590173,0.7758684,0.7758684
4,key: layer_number value: 1,matter,True,matter,matter,property,parameter,component composition,device id,material ratio,process parameter,0.7410726,0.73789215,0.73780435,0.7368646
5,key: layer_material_content_ratio value: 1,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8277226,0.79515755,0.79297155,0.78487986
6,key: content_function value: ETL,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.8150902,0.8013343,0.7728945,0.76524764
7,key: material_batch_barcode value: 121800,matter,True,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.79532516,0.78312856,0.78204316,0.7804716
8,key: material_name_short value: ZnO,matter,True,matter,matter,property,parameter,material name,material id,material ratio,material manufacturing parameter,0.8032123,0.78906816,0.78470594,0.7830385
9,key: annealing_time value: 00:46:01,parameter,True,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7683636,0.76121014,0.7546494,0.75376594
10,key: annealing_temperature value: 180,parameter,True,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.7632432,0.76138365,0.7585107,0.7565472
11,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82349753,0.8012858,0.7887149,0.786375
12,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7819145,0.76088446,0.73961306,0.71985245
13,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80796736,0.797176,0.7971218,0.7971218
14,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7931037,0.77927446,0.77927446,0.7792487
15,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.7370367,0.73670185,0.73519605,0.7344181
16,key: layer_material_solid_concentration value: 19.5094339622642,matter,True,matter,parameter,property,property,material concentration,material measurement parameter,device_property,material_property,0.8154201,0.7667396,0.7638508,0.76381195
17,key: layer_material_temperature value: 25,parameter,True,parameter,property,parameter,parameter,material condition,material ratio,material process parameter,material manufacturing parameter,0.76953495,0.7687881,0.7675448,0.76520586
18,key: layer_material_stirring_time value: 100,parameter,True,parameter,matter,parameter,parameter,material process parameter,material concentration,material manufacturing parameter,material measurement parameter,0.78294194,0.7770792,0.7766856,0.7723326
19,key: layer_material_stirring_speed value: 600,parameter,True,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.78157324,0.77712005,0.7718799,0.76581365
20,key: layer_material_content_ratio value: 0.9152,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8172554,0.7920501,0.78686243,0.7866056
21,key: content_function value: Donor,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.8195883,0.8033957,0.7805195,0.7761645
22,key: material_batch_barcode value: 321100,matter,True,matter,property,parameter,parameter,material id,material ratio,material manufacturing parameter,process quantity,0.7884707,0.7790842,0.77637887,0.7736112
23,key: material_name_short value: PM6,matter,False,parameter,parameter,matter,matter,material process parameter,material manufacturing parameter,material name,material id,0.813136,0.8081863,0.8016183,0.7919763
24,key: annealing_time value: 00:10:15,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.7682632,0.7608141,0.759305,0.7557828
25,key: annealing_temperature value: 160,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,device manufacturing parameter,manufacturing process,material ratio,0.7618681,0.7591944,0.7590803,0.7589929
26,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82349753,0.8012858,0.7887149,0.786375
27,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.78262293,0.76159555,0.7399106,0.7198494
28,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80796736,0.797176,0.7971218,0.7971218
29,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7930456,0.7792553,0.7792553,0.7792295
30,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.7371559,0.73669624,0.7352898,0.734431
31,key: layer_material_solid_concentration value: 19.0943396226415,matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material manufacturing parameter,device_property,0.8169607,0.76868683,0.7648805,0.76479864
32,key: layer_material_temperature value: 24,parameter,True,parameter,parameter,property,property,material condition,material process parameter,material ratio,device_property,0.7719471,0.77042866,0.76845634,0.767907
33,key: layer_material_stirring_time value: 240,parameter,True,parameter,matter,parameter,matter,material process parameter,material concentration,material manufacturing parameter,material id,0.7869102,0.77984124,0.7737406,0.7714816
34,key: layer_material_stirring_speed value: 500,parameter,True,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.774843,0.76513696,0.7593883,0.7580373
35,key: layer_material_content_ratio value: 0.0336,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8247451,0.7889397,0.7874645,0.78321546
36,key: content_function value: Acceptor,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.8094342,0.78366566,0.75943077,0.7570992
37,key: material_batch_barcode value: 321116,matter,True,matter,property,parameter,parameter,material id,material ratio,process quantity,manufacturing quanity,0.788812,0.7765938,0.7730571,0.77262247
38,key: material_name_short value: Y12,matter,True,matter,parameter,matter,parameter,material name,material manufacturing parameter,material id,material process parameter,0.7994535,0.7944219,0.78633344,0.77803504
39,key: annealing_time value: 00:10:15,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.7682632,0.7608141,0.759305,0.7557828
