Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,Define: product_id!                                        Example: value: 13842]                            Context: Solar Cell ,matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.7966092,0.7722298,0.7669649,0.75171775
1,Define: layer_function!                                        Example: value: ETL]                            Context: Solar Cell ,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.7853736,0.7645374,0.7353754,0.7066925
2,Define: layer_process!                                        Example: value: Spincoating]                            Context: Solar Cell ,manufacturing,True,manufacturing,manufacturing,parameter,manufacturing,component manufacturing,manufacturing process,condition parameter,device manufacturing,0.7869792,0.7793667,0.7776698,0.76390624
3,Define: layer_process_location!                                        Example: value: OPVSpinbot]                            Context: Solar Cell ,metadata,False,manufacturing,metadata,parameter,manufacturing,component manufacturing,location,condition parameter,manufacturing process,0.75898135,0.7587219,0.75841486,0.7503449
4,Define: layer_number!                                        Example: value: 1]                            Context: Solar Cell ,matter,True,matter,matter,manufacturing,matter,component composition,component name,manufacturing,device composition,0.7228338,0.7141651,0.7131848,0.71099675
5,Define: layer_material_content_ratio!                                        Example: value: 1]                            Context: Solar Cell ,matter,True,matter,parameter,property,parameter,material concentration,material condition,material ratio,material measurement parameter,0.80550563,0.7650833,0.75940156,0.7581839
6,Define: content_function!                                        Example: value: ETL]                            Context: Solar Cell ,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,device composition,0.79981315,0.7810418,0.7547525,0.73617405
7,Define: material_batch_barcode!                                        Example: value: 121800]                            Context: Solar Cell ,matter,False,property,parameter,matter,matter,material ratio,material manufacturing parameter,material id,material,0.7398782,0.73892796,0.7386424,0.7357616
8,Define: material_name_short!                                        Example: value: ZnO]                            Context: Solar Cell ,matter,True,matter,matter,matter,matter,material name abbreviation,material name,component name,material id,0.7889888,0.7844361,0.7613881,0.7529596
9,Define: annealing_time!                                        Example: value: 00:46:01]                            Context: Solar Cell ,parameter,True,parameter,parameter,manufacturing,manufacturing,device manufacturing parameter,manufacturing parameter,manufacturing process,manufacturing,0.73298526,0.7328193,0.72816503,0.7279031
10,Define: annealing_temperature!                                        Example: value: 180]                            Context: Solar Cell ,parameter,True,parameter,manufacturing,parameter,manufacturing,device manufacturing parameter,manufacturing,manufacturing parameter,manufacturing process,0.7385223,0.738184,0.7374857,0.73249304
11,Define: product_id!                                        Example: value: 13842]                            Context: Solar Cell ,matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.79679835,0.77240753,0.76714927,0.75191236
12,Define: layer_function!                                        Example: value: ActiveLayer]                            Context: Solar Cell ,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component,0.7806443,0.7567821,0.730824,0.7031688
13,Define: layer_process!                                        Example: value: Spincoating]                            Context: Solar Cell ,manufacturing,True,manufacturing,manufacturing,parameter,manufacturing,component manufacturing,manufacturing process,condition parameter,device manufacturing,0.78720486,0.7795542,0.7778584,0.7641064
14,Define: layer_process_location!                                        Example: value: LineOne]                            Context: Solar Cell ,metadata,True,metadata,parameter,manufacturing,manufacturing,location,condition parameter,component manufacturing,manufacturing process,0.7609329,0.756235,0.7432118,0.73626196
15,Define: layer_number!                                        Example: value: 2]                            Context: Solar Cell ,matter,True,matter,manufacturing,matter,matter,component composition,manufacturing,component name,device composition,0.72297734,0.71604556,0.71273565,0.71235573
16,Define: layer_material_solid_concentration!                                        Example: value: 19.5094339622642]                            Context: Solar Cell ,matter,True,matter,property,property,matter,material concentration,device_property,material_property,material,0.7889542,0.7522843,0.75223094,0.74471956
17,Define: layer_material_temperature!                                        Example: value: 25]                            Context: Solar Cell ,parameter,False,property,property,parameter,parameter,device_property,material_property,material condition,material measurement parameter,0.7590674,0.7590307,0.7502275,0.7488073
18,Define: layer_material_stirring_time!                                        Example: value: 100]                            Context: Solar Cell ,parameter,True,parameter,property,property,matter,material manufacturing parameter,device_property,material_property,material concentration,0.7503184,0.7478249,0.74777013,0.7458541
19,Define: layer_material_stirring_speed!                                        Example: value: 600]                            Context: Solar Cell ,parameter,True,parameter,property,property,matter,material manufacturing parameter,device_property,material_property,material concentration,0.7548006,0.75345707,0.75341123,0.7507766
