Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Assign three general terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.79207903,0.77617264,0.7644735,0.75469196
1,"Assign three general terms to ""layer_function"" (example: ""ETL"" is a ""layer_function"").",matter,True,matter,matter,matter,manufacturing,component composition,material composition,material name,component change,0.7870822,0.77420354,0.750548,0.74458164
2,"Assign three general terms to ""layer_process"" (example: ""Spincoating"" is a ""layer_process"").",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,facility,location,0.8053889,0.8036916,0.7965871,0.79635346
3,"Assign three general terms to ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"").",metadata,True,metadata,parameter,metadata,parameter,location,fabrication condition,facility,condition parameter,0.81740564,0.78538805,0.7802483,0.7756028
4,"Assign three general terms to ""layer_number"" (example: ""1"" is a ""layer_number"").",matter,True,matter,matter,matter,matter,material name,component composition,component type,component name,0.74206376,0.7263269,0.7252785,0.7244607
5,"Assign three general terms to ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"").",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.7978752,0.78138244,0.76862615,0.7552279
6,"Assign three general terms to ""content_function"" (example: ""ETL"" is a ""content_function"").",matter,True,matter,matter,manufacturing,matter,component composition,material composition,component change,component type,0.8120019,0.80228174,0.7660856,0.7582693
7,"Assign three general terms to ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"").",matter,False,parameter,parameter,parameter,manufacturing,material measurement parameter,material manufacturing parameter,material manufacturing condition,material process,0.7698312,0.76675665,0.7659997,0.7620524
8,"Assign three general terms to ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"").",matter,True,matter,matter,property,parameter,material name abbreviation,material,device_property,material manufacturing parameter,0.8098237,0.7817966,0.7720737,0.7700776
9,"Assign three general terms to ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"").",parameter,False,matter,parameter,measurement,parameter,material name,measurement parameter,measurement process,manufacturing parameter,0.74935746,0.7486965,0.7468043,0.7455501
10,"Assign three general terms to ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"").",parameter,True,parameter,matter,matter,manufacturing,measurement parameter,material name,component,material conversion,0.7639345,0.7610572,0.756114,0.75504136
11,"Assign three general terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.79207903,0.77617264,0.7644735,0.75469196
12,"Assign three general terms to ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"").",matter,True,matter,matter,matter,matter,component composition,material composition,material name,device composition,0.7779192,0.7629836,0.74547625,0.7336723
13,"Assign three general terms to ""layer_process"" (example: ""Spincoating"" is a ""layer_process"").",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,facility,location,0.8050903,0.8035183,0.7963011,0.7960381
14,"Assign three general terms to ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"").",metadata,True,metadata,metadata,parameter,manufacturing,location,facility,fabrication condition,component process,0.81573343,0.7757897,0.76281726,0.76123667
