Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,measurement quantity,0.8027679,0.79885346,0.77994645,0.77280104
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"") in a three word sentence!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,material name,device composition,0.80547166,0.79244053,0.7590793,0.75614786
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,facility,location,0.79828876,0.7982062,0.7926383,0.78692573
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") in a three word sentence!                            ",metadata,True,metadata,parameter,metadata,parameter,location,fabrication condition,facility,condition parameter,0.8257772,0.79498076,0.792575,0.7862427
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"") in a three word sentence!                            ",matter,True,matter,matter,matter,matter,material name,material name abbreviation,component composition,component name,0.75724566,0.75270927,0.7443799,0.7428916
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") in a three word sentence!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.82862616,0.8112347,0.7791133,0.7703823
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"") in a three word sentence!                            ",matter,True,matter,matter,matter,manufacturing,component composition,material composition,component name,component change,0.8225994,0.8089601,0.7691327,0.7645896
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") in a three word sentence!                            ",matter,False,parameter,parameter,manufacturing,parameter,material manufacturing condition,measurement quantity,material manufacturing,material measurement parameter,0.78437436,0.78129184,0.7749144,0.7736888
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") in a three word sentence!                            ",matter,True,matter,matter,matter,property,material name abbreviation,material name,material,device_property,0.82278,0.78224045,0.78101027,0.7765228
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") in a three word sentence!                            ",parameter,False,matter,matter,parameter,measurement,material name,material name abbreviation,measurement parameter,measurement process,0.7657976,0.76023203,0.75860125,0.75430423
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") in a three word sentence!                            ",parameter,False,matter,parameter,matter,parameter,material name,measurement parameter,material name abbreviation,measurement quantity,0.77238894,0.77034724,0.763432,0.7590838
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence!                            ",matter,True,matter,matter,matter,parameter,device id,material id,component id,measurement quantity,0.8027679,0.79885346,0.77994645,0.77280104
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"") in a three word sentence!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,material name,0.8054855,0.79024047,0.75460124,0.75280553
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,manufacturing process,component manufacturing,facility,location,0.7983426,0.79826164,0.7927127,0.786975
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"") in a three word sentence!                            ",metadata,True,metadata,metadata,parameter,manufacturing,location,facility,fabrication condition,component process,0.8212829,0.7863767,0.76887596,0.7687148
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"") in a three word sentence!                            ",matter,True,matter,matter,parameter,matter,material name,material name abbreviation,measurement quantity,component composition,0.7564337,0.7504071,0.7425215,0.7424642
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"") in a three word sentence!                            ",matter,True,matter,matter,manufacturing,matter,material concentration,material ratio,material conversion,material,0.7990105,0.78179884,0.77539486,0.77241075
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"") in a three word sentence!                            ",parameter,True,parameter,property,parameter,parameter,material condition,device_property,material manufacturing condition,material measurement parameter,0.7742423,0.771384,0.7713251,0.7704288
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"") in a three word sentence!                            ",parameter,False,matter,parameter,parameter,property,material ratio,material manufacturing condition,material measurement parameter,device_property,0.77987015,0.7783932,0.77487946,0.774506
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"") in a three word sentence!                            ",parameter,False,matter,property,matter,parameter,material ratio,device_property,material,material manufacturing condition,0.7789806,0.77855206,0.7766385,0.77640885
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"") in a three word sentence!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.83343023,0.81763256,0.78641105,0.77172714
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"") in a three word sentence!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.82279867,0.8077483,0.7619921,0.7581297
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"") in a three word sentence!                            ",matter,False,parameter,parameter,manufacturing,manufacturing,material manufacturing condition,measurement quantity,material manufacturing,material process,0.7859593,0.7798985,0.7748715,0.77094764
23,"Define the term ""material_name_short"" (example: ""PM6"" is a ""material_name_short"") in a three word sentence!                            ",matter,True,matter,parameter,parameter,matter,material name abbreviation,material manufacturing condition,material manufacturing parameter,material name,0.8200294,0.7823396,0.7790262,0.7768559
