Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Assign three terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.77088714,0.7601816,0.7464294,0.7454388
1,"Assign three terms to ""layer_function"" (example: ""ETL"" is a ""layer_function"").",matter,True,matter,matter,matter,manufacturing,component composition,material composition,material name,component change,0.7652194,0.74941057,0.7339015,0.72372806
2,"Assign three terms to ""layer_process"" (example: ""Spincoating"" is a ""layer_process"").",manufacturing,False,metadata,manufacturing,manufacturing,metadata,location,manufacturing process,component manufacturing,facility,0.78127944,0.77811265,0.77531815,0.7752174
3,"Assign three terms to ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"").",metadata,True,metadata,parameter,parameter,metadata,location,fabrication condition,condition parameter,facility,0.79207814,0.76229477,0.7538245,0.75072134
4,"Assign three terms to ""layer_number"" (example: ""1"" is a ""layer_number"").",matter,False,parameter,matter,parameter,parameter,process parameter,material name,component measurement parameter,measurement parameter,0.7185862,0.71537423,0.7091091,0.7078334
5,"Assign three terms to ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"").",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.7925235,0.7845849,0.7595411,0.7498222
6,"Assign three terms to ""content_function"" (example: ""ETL"" is a ""content_function"").",matter,True,matter,matter,manufacturing,matter,component composition,material composition,component change,component name,0.79315823,0.7784518,0.7417784,0.738924
7,"Assign three terms to ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"").",matter,False,parameter,parameter,parameter,parameter,material measurement parameter,material manufacturing parameter,material process parameter,material manufacturing condition,0.75424796,0.7500032,0.7497376,0.74505454
8,"Assign three terms to ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"").",matter,True,matter,matter,parameter,property,material name abbreviation,material,material manufacturing parameter,device_property,0.78821605,0.7584536,0.7576011,0.75108266
9,"Assign three terms to ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"").",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,manufacturing parameter,process parameter,measurement process,0.72972286,0.7270038,0.72432625,0.7231487
10,"Assign three terms to ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"").",parameter,True,parameter,parameter,matter,parameter,measurement parameter,process parameter,material name,manufacturing parameter,0.74448,0.7423208,0.7322726,0.7316789
11,"Assign three terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.77077377,0.76009536,0.7462659,0.74535483
12,"Assign three terms to ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"").",matter,True,matter,matter,matter,matter,component composition,material composition,material name,device composition,0.75673735,0.740256,0.7299498,0.7164672
13,"Assign three terms to ""layer_process"" (example: ""Spincoating"" is a ""layer_process"").",manufacturing,False,metadata,manufacturing,manufacturing,metadata,location,manufacturing process,component manufacturing,facility,0.78105676,0.77799046,0.77515924,0.7750824
14,"Assign three terms to ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"").",metadata,True,metadata,metadata,parameter,parameter,location,facility,fabrication condition,process parameter,0.79305863,0.7497911,0.7441997,0.7435471
15,"Assign three terms to ""layer_number"" (example: ""2"" is a ""layer_number"").",matter,False,parameter,matter,parameter,parameter,process parameter,material name,measurement parameter,component measurement parameter,0.7229932,0.7161596,0.7115478,0.7104186
16,"Assign three terms to ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"").",matter,True,matter,manufacturing,parameter,property,material concentration,material conversion,material measurement parameter,material_property,0.78006786,0.76436853,0.76120055,0.75710815
17,"Assign three terms to ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"").",parameter,True,parameter,parameter,property,property,material measurement parameter,material process parameter,material_property,device_property,0.7491113,0.744444,0.74252665,0.7397512
18,"Assign three terms to ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"").",parameter,True,parameter,parameter,parameter,parameter,material measurement parameter,material process parameter,material manufacturing parameter,component measurement parameter,0.7602316,0.7594527,0.75480133,0.7470173
19,"Assign three terms to ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"").",parameter,True,parameter,parameter,parameter,property,material process parameter,material measurement parameter,material manufacturing parameter,device_property,0.7665744,0.76427746,0.76260257,0.75769657
20,"Assign three terms to ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"").",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.79600334,0.7889908,0.7662758,0.7559531
21,"Assign three terms to ""content_function"" (example: ""Donor"" is a ""content_function"").",matter,True,matter,matter,manufacturing,matter,component composition,material composition,component change,device composition,0.7934381,0.77754134,0.7373398,0.73496664
22,"Assign three terms to ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"").",matter,False,parameter,parameter,parameter,parameter,material measurement parameter,material manufacturing parameter,material process parameter,material manufacturing condition,0.7493964,0.7472013,0.74424636,0.7432555
23,"Assign three terms to ""material_name_short"" (example: ""PM6"" is a ""material_name_short"").",matter,True,matter,parameter,parameter,parameter,material name abbreviation,material manufacturing parameter,material process parameter,material measurement parameter,0.7889039,0.7640733,0.75848603,0.7543735
24,"Assign three terms to ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"").",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,process parameter,0.7306428,0.7250051,0.7233795,0.7218449
25,"Assign three terms to ""annealing_temperature"" (example: ""160"" is a ""annealing_temperature"").",parameter,True,parameter,parameter,matter,parameter,process parameter,measurement parameter,material name,manufacturing parameter,0.74102926,0.7407717,0.73733336,0.72936255
26,"Assign three terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.77088714,0.7601816,0.7464294,0.7454388
27,"Assign three terms to ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"").",matter,True,matter,matter,matter,matter,component composition,material composition,material name,device composition,0.7569333,0.74043953,0.7299298,0.7166012
28,"Assign three terms to ""layer_process"" (example: ""Spincoating"" is a ""layer_process"").",manufacturing,False,metadata,manufacturing,manufacturing,metadata,location,manufacturing process,component manufacturing,facility,0.78127944,0.77811265,0.77531815,0.7752174
29,"Assign three terms to ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"").",metadata,True,metadata,metadata,parameter,parameter,location,facility,fabrication condition,process parameter,0.79305863,0.7497911,0.7441997,0.7435471
30,"Assign three terms to ""layer_number"" (example: ""2"" is a ""layer_number"").",matter,False,parameter,matter,parameter,parameter,process parameter,material name,measurement parameter,component measurement parameter,0.7229932,0.7161596,0.7115478,0.7104186
31,"Assign three terms to ""layer_material_solid_concentration"" (example: ""19.0943396226415"" is a ""layer_material_solid_concentration"").",matter,True,matter,manufacturing,parameter,property,material concentration,material conversion,material measurement parameter,material_property,0.78258616,0.7656294,0.7631007,0.7594127
32,"Assign three terms to ""layer_material_temperature"" (example: ""24"" is a ""layer_material_temperature"").",parameter,True,parameter,parameter,property,property,material measurement parameter,material process parameter,material_property,device_property,0.75248283,0.7477843,0.74379563,0.74342906
33,"Assign three terms to ""layer_material_stirring_time"" (example: ""240"" is a ""layer_material_stirring_time"").",parameter,True,parameter,parameter,parameter,parameter,material process parameter,material measurement parameter,material manufacturing parameter,process parameter,0.76042783,0.75624406,0.7510203,0.7449215
34,"Assign three terms to ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"").",parameter,True,parameter,parameter,parameter,property,material process parameter,material measurement parameter,material manufacturing parameter,device_property,0.7606063,0.75905204,0.7552018,0.74974585
35,"Assign three terms to ""layer_material_content_ratio"" (example: ""0.0336"" is a ""layer_material_content_ratio"").",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.79814684,0.79241586,0.7665417,0.75656706
36,"Assign three terms to ""content_function"" (example: ""Acceptor"" is a ""content_function"").",matter,True,matter,matter,matter,manufacturing,component composition,material composition,component name,component change,0.79118633,0.7748965,0.7362887,0.7328501
37,"Assign three terms to ""material_batch_barcode"" (example: ""321116"" is a ""material_batch_barcode"").",matter,False,parameter,parameter,parameter,parameter,material measurement parameter,material manufacturing parameter,material manufacturing condition,material process parameter,0.74734133,0.7450622,0.74282396,0.74212843
38,"Assign three terms to ""material_name_short"" (example: ""Y12"" is a ""material_name_short"").",matter,True,matter,parameter,parameter,parameter,material name abbreviation,material manufacturing parameter,material measurement parameter,material manufacturing condition,0.79002225,0.758268,0.7512569,0.7483056
39,"Assign three terms to ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"").",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,process parameter,0.7308827,0.72520584,0.72388554,0.7219006
40,"Assign three terms to ""annealing_temperature"" (example: ""250"" is a ""annealing_temperature"").",parameter,True,parameter,parameter,parameter,matter,measurement parameter,process parameter,manufacturing parameter,material name,0.73962116,0.73789173,0.73330724,0.73200595
41,"Assign three terms to ""product_id"" (example: ""13842"" is a ""product_id"").",matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.77077377,0.76009536,0.7462659,0.74535483
