Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8028054,0.7860322,0.77418333,0.7604209
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.804783,0.7880958,0.7539811,0.7372964
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,process condition,fabrication condition,0.80108297,0.7992351,0.79891753,0.79887676
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,process condition,fabrication condition,facility,0.82176065,0.77677166,0.77673894,0.7691233
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.73807615,0.73471665,0.72934973,0.7293372
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,matter,material ratio,material concentration,material measurement parameter,material name,0.81407726,0.79918504,0.7746747,0.759667
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.81915796,0.80169773,0.7611803,0.75089914
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77310854,0.76865333,0.7674588,0.7671692
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name abbreviation,material name,material id,material manufacturing parameter,0.8099848,0.8073795,0.7706519,0.7669179
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.7485517,0.7406597,0.7400223,0.7389618
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,measurement quantity,0.76706874,0.75446796,0.7477964,0.74459463
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8028054,0.7860322,0.77418333,0.7604209
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.8006971,0.78084886,0.74846876,0.72886163
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,process condition,fabrication condition,0.80104774,0.7991686,0.7988223,0.79878163
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,process condition,fabrication condition,facility,0.8193176,0.77682877,0.77681834,0.7647862
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,process parameter,0.7353387,0.73238677,0.73141825,0.7252793
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material,material ratio,0.7789623,0.7589862,0.7538432,0.75273687
