Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,matter,device id,measurement quantity,process quantity,material name abbreviation,0.8005193,0.79720384,0.78853047,0.78531986
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,metadata,matter,material composition,component composition,facility,device composition,0.80815834,0.80332404,0.7683409,0.76346755
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,parameter,manufacturing process,component manufacturing,facility,material process parameter,0.8122773,0.80613554,0.80481374,0.79895717
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",metadata,True,metadata,metadata,parameter,parameter,location,facility,fabrication condition,material process parameter,0.82732314,0.80440557,0.8006205,0.79891014
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,False,parameter,parameter,parameter,parameter,measurement parameter,measurement quantity,material manufacturing parameter,material measurement parameter,0.76716995,0.7661018,0.7654065,0.7630476
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,material manufacturing parameter,0.8366416,0.8190272,0.80154455,0.7874331
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,metadata,manufacturing,material composition,component composition,facility,component change,0.8286145,0.8242831,0.7747605,0.7746961
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,parameter,material name abbreviation,material measurement parameter,measurement quantity,material manufacturing parameter,0.80456126,0.793116,0.7927234,0.7889319
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,parameter,manufacturing,material name abbreviation,material,material manufacturing parameter,material manufacturing,0.82099557,0.7963698,0.79584455,0.79079986
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,parameter,measurement,parameter,material manufacturing parameter,measurement parameter,measurement process,manufacturing parameter,0.78824526,0.7831861,0.7791155,0.775298
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,material manufacturing parameter,measurement quantity,measurement process,0.79149187,0.78915626,0.779571,0.7761628
