Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8025114,0.78603643,0.7745424,0.7602472
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.80475837,0.7880751,0.7540524,0.7373575
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,manufacturing,component manufacturing,manufacturing process,location,component process,0.8010237,0.7991686,0.79590666,0.7951768
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,metadata,parameter,location,fabrication condition,facility,condition parameter,0.82176065,0.7791658,0.7691233,0.7678821
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.7380835,0.7322395,0.72936714,0.7293419
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,matter,material ratio,material concentration,material measurement parameter,material name,0.81392455,0.79891443,0.7746044,0.76202697
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.81915796,0.80169773,0.7611803,0.75091434
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.7696758,0.76789767,0.7670169,0.76604396
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.8145303,0.8099995,0.7708202,0.76703733
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.7485425,0.7406859,0.7400485,0.73899233
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,manufacturing,parameter,parameter,measurement parameter,material conversion,manufacturing parameter,material measurement parameter,0.7670966,0.74806094,0.7477964,0.7445919
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8035242,0.7860452,0.7743187,0.7604209
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74913293,0.7288931
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,manufacturing,component manufacturing,manufacturing process,location,component process,0.8010237,0.7991686,0.79590666,0.7951768
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.81916046,0.76457185,0.7590253,0.7577705
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.72529954
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material,0.77896243,0.7603439,0.7589862,0.75379455
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,parameter,material measurement parameter,material name,device_property,material condition,0.76661986,0.7596173,0.75947475,0.7570562
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material manufacturing parameter,material process parameter,device_property,0.7688996,0.76449656,0.7609415,0.7558958
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,matter,property,material measurement parameter,material manufacturing parameter,material name,device_property,0.7645386,0.7620739,0.75995094,0.759711
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,material_property,0.8083123,0.79522777,0.77293956,0.7539498
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8183434,0.79918367,0.75116014,0.748765
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77023256,0.7671458,0.76681924,0.7650682
23,"Define the term ""material_name_short"" (example: ""PM6"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name abbreviation,material name,material manufacturing parameter,material id,0.8111318,0.8052187,0.7754611,0.7712922
24,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,measurement,parameter,measurement parameter,material conversion,measurement process,manufacturing parameter,0.75041187,0.74145603,0.7389865,0.7380058
25,"Define the term ""annealing_temperature"" (example: ""160"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,manufacturing,parameter,parameter,measurement parameter,material conversion,manufacturing parameter,material measurement parameter,0.7641015,0.7488246,0.74592495,0.74461204
26,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8035242,0.7860452,0.7743187,0.7604209
27,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74913293,0.7288931
28,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,manufacturing,component manufacturing,manufacturing process,location,component process,0.80095184,0.79912925,0.7958554,0.7951183
29,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.8193176,0.7647862,0.7592472,0.75788546
30,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.72529954
31,"Define the term ""layer_material_solid_concentration"" (example: ""19.0943396226415"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material ratio,0.78098476,0.7615805,0.75982124,0.7548661
32,"Define the term ""layer_material_temperature"" (example: ""24"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,property,matter,parameter,material measurement parameter,device_property,material name,material condition,0.7709501,0.7634839,0.7634252,0.7617605
33,"Define the term ""layer_material_stirring_time"" (example: ""240"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material process parameter,material manufacturing parameter,device_property,0.7673867,0.76310414,0.7626868,0.75879896
34,"Define the term ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,property,matter,material measurement parameter,material manufacturing parameter,device_property,material name,0.7626627,0.7573955,0.7562908,0.7560695
35,"Define the term ""layer_material_content_ratio"" (example: ""0.0336"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.812203,0.8006115,0.7745314,0.7546119
36,"Define the term ""content_function"" (example: ""Acceptor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8205626,0.7998363,0.75790846,0.75191116
37,"Define the term ""material_batch_barcode"" (example: ""321116"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material manufacturing condition,0.77047706,0.7665415,0.7659773,0.7637348
38,"Define the term ""material_name_short"" (example: ""Y12"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name abbreviation,material name,material manufacturing parameter,material id,0.81359875,0.8103398,0.77161986,0.77133864
39,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,measurement,parameter,measurement parameter,material conversion,measurement process,manufacturing parameter,0.75030774,0.7412988,0.73890567,0.7379095
40,"Define the term ""annealing_temperature"" (example: ""250"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,parameter,parameter,manufacturing,measurement parameter,manufacturing parameter,measurement quantity,material conversion,0.7619119,0.74879616,0.74639815,0.7447203
41,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.80253506,0.78607774,0.7745899,0.7604107
42,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.8007434,0.78090155,0.748597,0.7289665
43,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,manufacturing,component manufacturing,manufacturing process,location,component process,0.80095184,0.79912925,0.7958554,0.7951183
44,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.8187943,0.76444674,0.75888395,0.7576948
45,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.72529954
46,"Define the term ""layer_material_solid_concentration"" (example: ""26.9811320754717"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material,0.78142625,0.7594886,0.75703144,0.75290775
47,"Define the term ""layer_material_temperature"" (example: ""20"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,property,parameter,matter,material measurement parameter,device_property,material condition,material name,0.7714651,0.76222134,0.7621306,0.76002586
48,"Define the term ""layer_material_stirring_time"" (example: ""160"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material manufacturing parameter,material process parameter,device_property,0.7693464,0.7631748,0.76224,0.75939035
49,"Define the term ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,property,matter,material measurement parameter,material manufacturing parameter,device_property,material name,0.7626627,0.7573955,0.7562908,0.7560695
50,"Define the term ""layer_material_content_ratio"" (example: ""0.0702"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,material_property,0.81138074,0.800618,0.77693146,0.75582516
51,"Define the term ""content_function"" (example: ""Acceptor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8206268,0.7998816,0.75786674,0.75195426
52,"Define the term ""material_batch_barcode"" (example: ""321046"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77014065,0.7656067,0.76447177,0.76263416
53,"Define the term ""material_name_short"" (example: ""PCBM70"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,parameter,material name abbreviation,material name,material manufacturing parameter,material measurement parameter,0.81403637,0.8077252,0.78209937,0.77816176
54,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,measurement,parameter,measurement parameter,material conversion,measurement process,manufacturing parameter,0.7504605,0.7414865,0.7390301,0.73807913
55,"Define the term ""annealing_temperature"" (example: ""288"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,parameter,manufacturing,parameter,measurement parameter,manufacturing parameter,material conversion,measurement quantity,0.76485485,0.7470311,0.74681944,0.7438113
56,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8035242,0.7860452,0.7743187,0.7604209
57,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74913293,0.7288931
58,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,manufacturing,component manufacturing,manufacturing process,location,component process,0.8010237,0.7991686,0.79590666,0.7951768
59,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,manufacturing,parameter,location,facility,component process,fabrication condition,0.81916046,0.76457185,0.7590253,0.7577705
60,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353387,0.73140705,0.7292975,0.72529954
61,"Define the term ""layer_material_solid_concentration"" (example: ""26.9811320754717"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material,0.78142625,0.7594886,0.75703144,0.75290775
62,"Define the term ""layer_material_temperature"" (example: ""22"" is a ""layer_material_temperature"")!                            ",property,False,parameter,matter,property,parameter,material measurement parameter,material name,device_property,material condition,0.77003115,0.76713634,0.7634691,0.76183057
