Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Describe the header ""product_id"" maximum three words! Example: 13842 is a product_id!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.78868103,0.7734019,0.76699746,0.7580093
1,"Describe the header ""layer_function"" maximum three words! Example: ETL is a layer_function!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80191207,0.78568953,0.7528269,0.7452873
2,"Describe the header ""layer_process"" maximum three words! Example: Spincoating is a layer_process!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.797768,0.79567075,0.7927201,0.786928
3,"Describe the header ""layer_process_location"" maximum three words! Example: OPVSpinbot is a layer_process_location!                            ",metadata,True,metadata,metadata,metadata,parameter,location,organization,facility,condition parameter,0.80922186,0.78116834,0.7767769,0.7737235
4,"Describe the header ""layer_number"" maximum three words! Example: 1 is a layer_number!                            ",matter,True,matter,matter,matter,parameter,material name,component name,device type,material measurement parameter,0.73555756,0.7327214,0.7259302,0.7254474
5,"Describe the header ""layer_material_content_ratio"" maximum three words! Example: 1 is a layer_material_content_ratio!                            ",matter,True,matter,parameter,matter,parameter,material concentration,material measurement parameter,material name,material condition,0.7989255,0.7777628,0.776719,0.7701346
6,"Describe the header ""content_function"" maximum three words! Example: ETL is a content_function!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.82488614,0.80572915,0.7747481,0.77286685
7,"Describe the header ""material_batch_barcode"" maximum three words! Example: 121800 is a material_batch_barcode!                            ",matter,True,matter,matter,parameter,parameter,material name,material id,material measurement parameter,material manufacturing parameter,0.7739333,0.7669706,0.76291597,0.76025414
8,"Describe the header ""material_name_short"" maximum three words! Example: ZnO is a material_name_short!                            ",matter,True,matter,matter,matter,property,material name,material name abbreviation,material id,material_property,0.80778927,0.80190706,0.78376424,0.77759594
9,"Describe the header ""annealing_time"" maximum three words! Example: 00:46:01 is a annealing_time!                            ",parameter,True,parameter,parameter,matter,measurement,measurement parameter,manufacturing parameter,material name,measurement process,0.75290287,0.7483853,0.7452437,0.74279296
10,"Describe the header ""annealing_temperature"" maximum three words! Example: 180 is a annealing_temperature!                            ",parameter,True,parameter,matter,parameter,parameter,measurement parameter,material name,manufacturing parameter,device manufacturing parameter,0.76310515,0.7612518,0.7532931,0.74949557
11,"Describe the header ""product_id"" maximum three words! Example: 13842 is a product_id!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.788694,0.77344686,0.7670331,0.7579971
12,"Describe the header ""layer_function"" maximum three words! Example: ActiveLayer is a layer_function!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.7942269,0.7742203,0.7448324,0.733572
13,"Describe the header ""layer_process"" maximum three words! Example: Spincoating is a layer_process!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,organization,facility,0.797768,0.79567075,0.7927201,0.786928
14,"Describe the header ""layer_process_location"" maximum three words! Example: LineOne is a layer_process_location!                            ",metadata,True,metadata,metadata,parameter,metadata,location,organization,condition parameter,facility,0.80151105,0.77171373,0.76486844,0.7629392
15,"Describe the header ""layer_number"" maximum three words! Example: 2 is a layer_number!                            ",matter,True,matter,matter,matter,parameter,material name,device type,component name,measurement parameter,0.7340478,0.72898376,0.72893,0.7269538
16,"Describe the header ""layer_material_solid_concentration"" maximum three words! Example: 19.5094339622642 is a layer_material_solid_concentration!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material name,material,0.7912159,0.7679678,0.76533735,0.75858116
17,"Describe the header ""layer_material_temperature"" maximum three words! Example: 25 is a layer_material_temperature!                            ",parameter,False,matter,parameter,property,property,material name,material measurement parameter,material_property,device_property,0.77567875,0.77240723,0.76430696,0.76426613
18,"Describe the header ""layer_material_stirring_time"" maximum three words! Example: 100 is a layer_material_stirring_time!                            ",parameter,False,matter,parameter,parameter,matter,material name,material measurement parameter,material manufacturing parameter,material id,0.77642953,0.7726249,0.76861995,0.76738197
19,"Describe the header ""layer_material_stirring_speed"" maximum three words! Example: 600 is a layer_material_stirring_speed!                            ",parameter,False,matter,parameter,parameter,property,material name,material measurement parameter,material manufacturing parameter,material_property,0.7748503,0.77275175,0.7693726,0.76837206
20,"Describe the header ""layer_material_content_ratio"" maximum three words! Example: 0.9152 is a layer_material_content_ratio!                            ",matter,True,matter,parameter,matter,matter,material concentration,material measurement parameter,material name,material id,0.8059093,0.7877507,0.77747643,0.7721834
21,"Describe the header ""content_function"" maximum three words! Example: Donor is a content_function!                            ",matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component name,0.81809926,0.79665774,0.76814425,0.76214916
22,"Describe the header ""material_batch_barcode"" maximum three words! Example: 321100 is a material_batch_barcode!                            ",matter,True,matter,matter,parameter,parameter,material name,material id,material measurement parameter,material manufacturing parameter,0.7716005,0.765908,0.7605885,0.759136
23,"Describe the header ""material_name_short"" maximum three words! Example: PM6 is a material_name_short!                            ",matter,True,matter,matter,parameter,matter,material name,material name abbreviation,material manufacturing parameter,material id,0.81545675,0.8075592,0.7906981,0.7895562
