Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,parameter,parameter,matter,device id,measurement quantity,process quantity,material name abbreviation,0.8069749,0.8038935,0.7897445,0.78883916
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,matter,matter,metadata,material composition,component composition,device composition,laboratory_equipment,0.807333,0.7993455,0.76452154,0.75649285
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",manufacturing,True,manufacturing,manufacturing,measurement,manufacturing,manufacturing process,component manufacturing,measurement,material process,0.81067365,0.80631536,0.7997328,0.798888
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",metadata,True,metadata,parameter,parameter,manufacturing,location,fabrication condition,condition parameter,component manufacturing,0.8136977,0.8001369,0.7942616,0.7941184
4,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,material manufacturing parameter,0.8376813,0.82154495,0.8035124,0.7899177
5,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,matter,manufacturing,manufacturing,material composition,component composition,material process,manufacturing process,0.8287195,0.82159144,0.77517116,0.77254754
6,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,parameter,parameter,parameter,material name abbreviation,measurement quantity,material measurement parameter,material manufacturing condition,0.8078763,0.8008651,0.79750264,0.79358876
7,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,parameter,matter,manufacturing,material name abbreviation,material manufacturing parameter,material,material manufacturing,0.82081795,0.7945235,0.7938446,0.7910551
8,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",parameter,True,parameter,parameter,measurement,measurement,material manufacturing parameter,measurement parameter,measurement process,measurement,0.7889856,0.7868471,0.7836124,0.78099775
9,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,material manufacturing parameter,measurement quantity,measurement process,0.7900634,0.78593373,0.7806648,0.77577263
10,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,parameter,parameter,matter,device id,measurement quantity,process quantity,material name abbreviation,0.8069749,0.8038935,0.7897445,0.78883916
11,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,matter,matter,metadata,material composition,component composition,device composition,laboratory_equipment,0.80911094,0.80028653,0.76782596,0.7558981
12,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",manufacturing,True,manufacturing,manufacturing,measurement,manufacturing,manufacturing process,component manufacturing,measurement,material process,0.81067365,0.80631536,0.7997328,0.798888
13,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",metadata,True,metadata,measurement,parameter,measurement,location,measurement,material process parameter,measurement process,0.8084896,0.791719,0.78999126,0.78863746
14,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,parameter,parameter,matter,material concentration,material manufacturing parameter,material measurement parameter,material ratio,0.8063435,0.7937462,0.79341924,0.78841156
15,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",parameter,True,parameter,parameter,parameter,parameter,material manufacturing parameter,material measurement parameter,material condition,material manufacturing condition,0.7940632,0.7933773,0.7877722,0.78399503
16,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",parameter,True,parameter,parameter,manufacturing,parameter,material manufacturing parameter,material measurement parameter,manufacturing process,material manufacturing condition,0.8109327,0.7981802,0.7957438,0.7941044
17,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",parameter,True,parameter,parameter,matter,parameter,material manufacturing parameter,material measurement parameter,material,material manufacturing condition,0.8064985,0.79411876,0.7895351,0.7884364
18,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter, equipment, laboratory)!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,material manufacturing parameter,0.8411894,0.82561773,0.80885565,0.79359186
