Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.80178773,0.786077,0.77495265,0.7603809
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,metadata,component composition,material composition,device composition,facility,0.804397,0.7877893,0.7535875,0.7368048
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,fabrication condition,process condition,0.8010237,0.7991686,0.7988175,0.79878163
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,fabrication condition,process condition,facility,0.821686,0.7767736,0.77675253,0.76912534
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.7380835,0.7347069,0.72936714,0.7293419
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,matter,material ratio,material concentration,material measurement parameter,material name,0.8138939,0.79901683,0.77463746,0.75966215
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.81915796,0.80169773,0.7611803,0.7507898
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.7715815,0.76789767,0.7670169,0.76604396
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name abbreviation,material name,material id,material manufacturing parameter,0.81025517,0.80771834,0.7710867,0.76726574
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.7485236,0.74067366,0.74005425,0.73896813
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,manufacturing,parameter,measurement parameter,material name,material conversion,manufacturing parameter,0.7670966,0.75446796,0.74800813,0.7477964
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8027756,0.7860452,0.7747133,0.7604209
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74900734,0.7288931
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,fabrication condition,process condition,0.80103385,0.7991991,0.7988142,0.7987782
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,fabrication condition,process condition,facility,0.81916046,0.77672356,0.7767096,0.76457185
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,process parameter,0.7353387,0.73238677,0.73140705,0.72529954
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material,0.77896243,0.76035154,0.7589862,0.75379455
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,property,material measurement parameter,material name,material_property,device_property,0.7665649,0.7601402,0.7593875,0.7593875
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,matter,material measurement parameter,material manufacturing parameter,material process parameter,material name,0.7688996,0.7644409,0.7610765,0.75668085
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,property,property,material measurement parameter,material manufacturing parameter,material_property,device_property,0.7644265,0.7618306,0.759634,0.759634
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.8083981,0.7953414,0.7731128,0.75245106
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8182744,0.79914486,0.7511379,0.7486285
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77195776,0.76704586,0.7667224,0.76497984
23,"Define the term ""material_name_short"" (example: ""PM6"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name abbreviation,material name,material manufacturing parameter,material id,0.81118035,0.8086824,0.77548087,0.7712922
24,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,matter,measurement,measurement parameter,material conversion,material name,measurement process,0.7504605,0.7414375,0.7394574,0.7390301
25,"Define the term ""annealing_temperature"" (example: ""160"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,matter,manufacturing,parameter,measurement parameter,material name,material conversion,manufacturing parameter,0.76416713,0.7555207,0.7487692,0.74593735
26,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8027756,0.7860452,0.7747133,0.7604209
27,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74900734,0.7288931
28,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,parameter,parameter,component manufacturing,manufacturing process,fabrication condition,process condition,0.8010237,0.7991686,0.7988175,0.79878163
29,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,parameter,metadata,location,fabrication condition,process condition,facility,0.819249,0.77689254,0.7768781,0.76483506
30,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,parameter,component composition,material name,measurement parameter,process parameter,0.73534346,0.7324531,0.7314325,0.72530746
31,"Define the term ""layer_material_solid_concentration"" (example: ""19.0943396226415"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material ratio,0.78098476,0.76158875,0.75982124,0.75475824
32,"Define the term ""layer_material_temperature"" (example: ""24"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,property,material measurement parameter,material name,material_property,device_property,0.7709501,0.76449335,0.7634839,0.7634839
33,"Define the term ""layer_material_stirring_time"" (example: ""240"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material process parameter,material manufacturing parameter,material_property,0.76742095,0.7632234,0.76261175,0.7588804
34,"Define the term ""layer_material_stirring_speed"" (example: ""500"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,property,property,material measurement parameter,material manufacturing parameter,material_property,device_property,0.7626627,0.7573173,0.7562908,0.7562908
35,"Define the term ""layer_material_content_ratio"" (example: ""0.0336"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,component measurement parameter,0.8122823,0.8007164,0.7746222,0.75472355
36,"Define the term ""content_function"" (example: ""Acceptor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.8205626,0.7998363,0.75790846,0.75178975
37,"Define the term ""material_batch_barcode"" (example: ""321116"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material manufacturing condition,0.7708791,0.7665415,0.7659773,0.7636862
38,"Define the term ""material_name_short"" (example: ""Y12"" is a ""material_name_short"")!                            ",matter,True,matter,matter,parameter,matter,material name abbreviation,material name,material manufacturing parameter,material id,0.813657,0.80870795,0.7716402,0.77133864
39,"Define the term ""annealing_time"" (example: ""00:10:15"" is a ""annealing_time"")!                            ",parameter,True,parameter,manufacturing,matter,measurement,measurement parameter,material conversion,material name,measurement process,0.7504605,0.7414375,0.7394574,0.7390301
