Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.8246417,0.8012562,0.78799546,0.7863711
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.7902151,0.77639335,0.7502597,0.74372536
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80819464,0.7972592,0.7972051,0.7972051
3,key: layer_process_location value: OPVSpinbot,metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,fabrication condition,process condition,0.77819955,0.7757589,0.7757252,0.7757252
4,key: layer_number value: 1,matter,True,matter,matter,property,matter,component composition,device id,material ratio,device type,0.74068993,0.7390949,0.7377866,0.7366172
5,key: layer_material_content_ratio value: 1,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8275701,0.7952172,0.7927697,0.78482467
6,key: content_function value: ETL,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.815022,0.80137765,0.7729714,0.76520276
7,key: material_batch_barcode value: 121800,matter,True,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.7955022,0.7832602,0.78231233,0.7805296
8,key: material_name_short value: ZnO,matter,True,matter,matter,matter,property,material name,material id,material name abbreviation,material ratio,0.80329525,0.7892543,0.78703237,0.7849096
9,key: annealing_time value: 00:46:01,parameter,True,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7683591,0.7610797,0.7546055,0.75363475
10,key: annealing_temperature value: 180,parameter,True,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.7632954,0.7612911,0.7583044,0.7564445
11,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.8246417,0.8012562,0.78799546,0.7863711
12,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7819071,0.7610295,0.739681,0.71974707
13,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.808185,0.79720086,0.79714674,0.79714674
14,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7930784,0.7793103,0.7793103,0.7792848
15,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.73700565,0.7366554,0.7354414,0.7344462
16,key: layer_material_solid_concentration value: 19.5094339622642,matter,True,matter,parameter,property,property,material concentration,material measurement parameter,device_property,material_property,0.81540656,0.7667463,0.7638227,0.76380944
17,key: layer_material_temperature value: 25,parameter,True,parameter,property,parameter,parameter,material condition,material ratio,material process parameter,material manufacturing parameter,0.76945853,0.7688163,0.7671947,0.7650701
18,key: layer_material_stirring_time value: 100,parameter,True,parameter,matter,parameter,parameter,material process parameter,material concentration,material manufacturing parameter,material measurement parameter,0.7828256,0.77707416,0.7766856,0.77238387
19,key: layer_material_stirring_speed value: 600,parameter,True,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.781487,0.77710104,0.77203,0.7658533
20,key: layer_material_content_ratio value: 0.9152,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.81715983,0.7922183,0.78681064,0.78673536
21,key: content_function value: Donor,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.81939054,0.80340505,0.78049874,0.7764281
22,key: material_batch_barcode value: 321100,matter,True,matter,property,parameter,parameter,material id,material ratio,material manufacturing parameter,process quantity,0.78849167,0.7791422,0.7762991,0.77360487
23,key: material_name_short value: PM6,matter,False,parameter,parameter,matter,matter,material process parameter,material manufacturing parameter,material name,material id,0.81313896,0.80831397,0.8017367,0.7922308
24,key: annealing_time value: 00:10:15,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.7683909,0.7608142,0.75926113,0.7559093
25,key: annealing_temperature value: 160,parameter,True,parameter,property,manufacturing,parameter,manufacturing parameter,material ratio,manufacturing process,device manufacturing parameter,0.76193154,0.7590753,0.7590637,0.7590059
26,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82460725,0.8012839,0.7880012,0.78642213
27,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7817781,0.76088446,0.7396482,0.71978235
28,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.808069,0.797176,0.7971218,0.7971218
29,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7931037,0.77927446,0.77927446,0.7792487
30,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.73707527,0.73658156,0.7354999,0.7344037
31,key: layer_material_solid_concentration value: 19.0943396226415,matter,True,matter,parameter,property,parameter,material concentration,material measurement parameter,material ratio,material manufacturing parameter,0.8170581,0.7687936,0.76496434,0.7649156
32,key: layer_material_temperature value: 24,parameter,True,parameter,parameter,property,property,material condition,material process parameter,material ratio,device_property,0.7719889,0.77021915,0.76860857,0.767926
33,key: layer_material_stirring_time value: 240,parameter,True,parameter,matter,parameter,matter,material process parameter,material concentration,material manufacturing parameter,material id,0.78680074,0.77979463,0.7736883,0.7715245
34,key: layer_material_stirring_speed value: 500,parameter,True,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.77480865,0.7651913,0.7596339,0.75804126
35,key: layer_material_content_ratio value: 0.0336,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8246436,0.7891184,0.7874667,0.7832972
36,key: content_function value: Acceptor,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.80930865,0.78366566,0.7594744,0.7570781
37,key: material_batch_barcode value: 321116,matter,True,matter,property,parameter,parameter,material id,material ratio,process quantity,manufacturing quanity,0.78912544,0.77700585,0.77318984,0.7727786
38,key: material_name_short value: Y12,matter,True,matter,parameter,matter,matter,material name,material manufacturing parameter,material id,material name abbreviation,0.79949427,0.7944219,0.78639406,0.7855517
39,key: annealing_time value: 00:10:15,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.76838744,0.7608498,0.75927603,0.75592744
40,key: annealing_temperature value: 250,parameter,True,parameter,parameter,manufacturing,manufacturing,manufacturing parameter,device manufacturing parameter,manufacturing process,manufacturing,0.7751957,0.7687669,0.76549476,0.7631933
41,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82460725,0.8012839,0.7880012,0.78642213
42,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7817963,0.76091045,0.7395897,0.71978486
43,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80811054,0.7971958,0.7971414,0.7971414
44,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7931037,0.77927446,0.77927446,0.7792487
45,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.73700565,0.7366554,0.7354414,0.7344462
46,key: layer_material_solid_concentration value: 26.9811320754717,matter,True,matter,parameter,parameter,property,material concentration,material measurement parameter,material manufacturing parameter,device_property,0.8165881,0.7641508,0.7628526,0.7623944
