Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82349753,0.8012858,0.7887149,0.786375
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.79033387,0.77639335,0.7502323,0.74377406
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.80796736,0.797176,0.7971218,0.7971218
3,key: layer_process_location value: OPVSpinbot,metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,fabrication condition,process condition,0.77821195,0.7755239,0.7754903,0.7754903
4,key: layer_number value: 1,matter,True,matter,matter,property,parameter,component composition,device id,material ratio,process parameter,0.7411214,0.7378701,0.7378634,0.73689646
5,key: layer_material_content_ratio value: 1,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.82769954,0.7950576,0.7927779,0.7847394
6,key: content_function value: ETL,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.8150034,0.80123144,0.7728024,0.76516247
7,key: material_batch_barcode value: 121800,matter,True,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.7954132,0.7832558,0.78221804,0.78064185
8,key: material_name_short value: ZnO,matter,True,matter,matter,property,parameter,material name,material id,material ratio,material manufacturing parameter,0.8032123,0.78906816,0.78470594,0.7830385
9,key: annealing_time value: 00:46:01,parameter,True,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7683636,0.76121014,0.7546494,0.75376594
10,key: annealing_temperature value: 180,parameter,True,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.7632432,0.76138365,0.7585107,0.7565472
