Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,matter,device id,measurement quantity,process quantity,material name abbreviation,0.8019059,0.79888195,0.788706,0.7870014
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,matter,metadata,material composition,component composition,device composition,facility,0.8081578,0.80325025,0.76334953,0.76085734
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",manufacturing,True,manufacturing,manufacturing,parameter,manufacturing,manufacturing process,component manufacturing,material process parameter,material process,0.80963135,0.80613554,0.79895717,0.79702854
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",metadata,False,parameter,parameter,manufacturing,parameter,fabrication condition,material process parameter,component manufacturing,condition parameter,0.80085486,0.7986395,0.79330516,0.7921751
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,False,parameter,parameter,parameter,parameter,measurement parameter,material manufacturing parameter,measurement quantity,material measurement parameter,0.7672423,0.76638097,0.7662851,0.763068
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,parameter,parameter,material ratio,material concentration,material measurement parameter,material manufacturing parameter,0.83662075,0.81909096,0.8018186,0.78826785
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,manufacturing,manufacturing,material composition,component composition,component change,material process,0.82867837,0.8242831,0.77470714,0.7715683
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,parameter,material name abbreviation,material measurement parameter,measurement quantity,material manufacturing parameter,0.80447733,0.7930141,0.79274285,0.78947717
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,matter,manufacturing,material name abbreviation,material manufacturing parameter,material,material manufacturing,0.82099557,0.7963766,0.7963605,0.7908063
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,parameter,measurement,parameter,material manufacturing parameter,measurement parameter,measurement process,manufacturing parameter,0.78948474,0.7831439,0.7791155,0.77535415
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,parameter,parameter,measurement,measurement parameter,material manufacturing parameter,measurement quantity,measurement process,0.791484,0.7904581,0.7796658,0.7761628
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,matter,device id,measurement quantity,process quantity,material name abbreviation,0.8019059,0.79888195,0.788706,0.7870014
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"") in a three word sentence,            on a very high abstraction-level(matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,matter,metadata,material composition,component composition,device composition,facility,0.81041133,0.8045211,0.76679397,0.7579572
