Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.82460725,0.8012839,0.7880012,0.78642213
1,key: layer_function value: ETL,matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component type,0.7901906,0.7763645,0.75030255,0.74374485
2,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.808185,0.79720086,0.79714674,0.79714674
3,key: layer_process_location value: OPVSpinbot,metadata,True,metadata,parameter,parameter,parameter,location,condition parameter,fabrication condition,process condition,0.77821195,0.7755239,0.7754903,0.7754903
4,key: layer_number value: 1,matter,True,matter,matter,property,parameter,component composition,device id,material ratio,process parameter,0.740665,0.73901105,0.7377747,0.7365786
5,key: layer_material_content_ratio value: 1,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8277419,0.7956684,0.79314137,0.7849016
6,key: content_function value: ETL,matter,True,matter,matter,parameter,matter,component composition,material composition,material condition,component type,0.814994,0.8013343,0.7728539,0.7651729
7,key: material_batch_barcode value: 121800,matter,True,matter,parameter,property,parameter,material id,material manufacturing parameter,material ratio,material process parameter,0.7954091,0.78312856,0.7821748,0.78033435
8,key: material_name_short value: ZnO,matter,True,matter,matter,matter,property,material name,material id,material name abbreviation,material ratio,0.80329525,0.7892543,0.78703237,0.7849096
9,key: annealing_time value: 00:46:01,parameter,True,parameter,manufacturing,parameter,measurement,manufacturing parameter,manufacturing process,measurement parameter,measurement process,0.7684562,0.7611074,0.75468796,0.75365853
10,key: annealing_temperature value: 180,parameter,True,parameter,parameter,parameter,parameter,manufacturing parameter,measurement parameter,device manufacturing parameter,process quantity,0.7632954,0.7612911,0.7583044,0.7564445
11,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.824677,0.801335,0.78804314,0.786375
12,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7817781,0.76088446,0.7396482,0.71978235
13,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.808069,0.797176,0.7971218,0.7971218
14,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7931037,0.77927446,0.77927446,0.7792487
15,key: layer_number value: 2,matter,True,matter,parameter,property,parameter,device type,process parameter,material ratio,process quantity,0.7371403,0.7366135,0.73549426,0.7344486
16,key: layer_material_solid_concentration value: 19.5094339622642,matter,True,matter,parameter,property,property,material concentration,material measurement parameter,device_property,material_property,0.81540656,0.7667463,0.7638227,0.76380944
17,key: layer_material_temperature value: 25,parameter,True,parameter,property,parameter,parameter,material condition,material ratio,material process parameter,material manufacturing parameter,0.769469,0.7688622,0.7672587,0.7651235
18,key: layer_material_stirring_time value: 100,parameter,True,parameter,matter,parameter,parameter,material process parameter,material concentration,material manufacturing parameter,material measurement parameter,0.7828256,0.77707416,0.7766856,0.77238387
19,key: layer_material_stirring_speed value: 600,parameter,True,parameter,parameter,parameter,property,material process parameter,material manufacturing parameter,manufacturing parameter,device_property,0.7814126,0.77703035,0.77198166,0.7657934
20,key: layer_material_content_ratio value: 0.9152,matter,True,matter,property,parameter,matter,material concentration,material ratio,material condition,material id,0.8171925,0.79220057,0.7868463,0.7867423
21,key: content_function value: Donor,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,material condition,0.8193271,0.8033329,0.78053296,0.77622557
22,key: material_batch_barcode value: 321100,matter,True,matter,property,parameter,parameter,material id,material ratio,material manufacturing parameter,process quantity,0.78849167,0.7791422,0.7762991,0.77360487
23,key: material_name_short value: PM6,matter,False,parameter,parameter,matter,matter,material process parameter,material manufacturing parameter,material name,material id,0.8130828,0.80823696,0.8018137,0.7921114
24,key: annealing_time value: 00:10:15,parameter,True,parameter,parameter,manufacturing,property,manufacturing parameter,measurement parameter,manufacturing process,material ratio,0.76835746,0.7608315,0.75926834,0.7559452
25,key: annealing_temperature value: 160,parameter,True,parameter,property,manufacturing,parameter,manufacturing parameter,material ratio,manufacturing process,device manufacturing parameter,0.7619888,0.75920916,0.7591155,0.7590672
26,key: product_id value: 13842,matter,True,matter,matter,matter,parameter,device id,material id,component id,process quantity,0.8246417,0.8012562,0.78799546,0.7863711
27,key: layer_function value: ActiveLayer,matter,True,matter,matter,matter,parameter,component composition,material composition,device composition,process parameter,0.7817781,0.76088446,0.7396482,0.71978235
28,key: layer_process value: Spincoating,manufacturing,True,manufacturing,parameter,parameter,parameter,manufacturing process,condition parameter,fabrication condition,process condition,0.8081952,0.79726565,0.7972115,0.7972115
29,key: layer_process_location value: LineOne,metadata,True,metadata,parameter,parameter,parameter,location,fabrication condition,process condition,condition parameter,0.7930456,0.7792553,0.7792553,0.7792295
