Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,parameter,device id,measurement quantity,process quantity,measurement parameter,0.8013958,0.7992103,0.78542304,0.7842646
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,metadata,matter,material composition,component composition,facility,device composition,0.81066585,0.8017633,0.76491284,0.76381874
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,measurement,manufacturing process,component manufacturing,facility,measurement,0.81718284,0.81151766,0.8036546,0.8018317
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",metadata,True,metadata,metadata,parameter,manufacturing,location,facility,fabrication condition,manufacturing process,0.82556295,0.8019587,0.7989384,0.7980906
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,False,parameter,parameter,parameter,measurement,measurement parameter,material measurement parameter,measurement quantity,measurement,0.771919,0.7714307,0.77058625,0.7576666
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,device_property,0.841018,0.8196048,0.80819535,0.7979197
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,manufacturing,manufacturing,material composition,component composition,material process,component change,0.82898206,0.82150716,0.77349603,0.7719354
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,parameter,material name abbreviation,material measurement parameter,measurement quantity,material manufacturing condition,0.80462635,0.80137366,0.797446,0.79383343
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,property,matter,parameter,material name abbreviation,device_property,material,material measurement parameter,0.81532586,0.796535,0.7915809,0.79143095
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.78824985,0.78326106,0.78218096,0.7800506
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",parameter,True,parameter,parameter,parameter,parameter,measurement parameter,manufacturing parameter,measurement quantity,material measurement parameter,0.7960756,0.7813747,0.7800575,0.7796204
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,parameter,parameter,parameter,device id,measurement quantity,process quantity,measurement parameter,0.80018556,0.7989061,0.78590375,0.7838961
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",matter,True,matter,matter,matter,metadata,material composition,component composition,device composition,facility,0.81217474,0.80282867,0.7672806,0.7551766
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"") in a three word sentence,            on a very general level (matter, manufacturing, measurement, property, parameter)!                            ",manufacturing,True,manufacturing,manufacturing,metadata,measurement,manufacturing process,component manufacturing,facility,measurement,0.81722224,0.8115296,0.80365515,0.8019029
