Heading,Input,Ground Truth,Correct Prediction,1. Predicted Label,2. Predicted Label,3. Predicted Label,4. Predicted Label,1. Predicted Sub-label,2. Predicted Sub-label,3. Predicted Sub-label,4. Predicted Sub-label,1. Similarity,2. Similarity,3. Similarity,4. Similarity
0,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8027756,0.78608394,0.77418333,0.76043224
1,"Define the term ""layer_function"" (example: ""ETL"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,manufacturing,component composition,material composition,device composition,component change,0.80475837,0.7880751,0.7540214,0.7386106
2,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,location,facility,0.8010237,0.7990111,0.7959764,0.7927927
3,"Define the term ""layer_process_location"" (example: ""OPVSpinbot"" is a ""layer_process_location"")!                            ",metadata,True,metadata,parameter,metadata,parameter,location,fabrication condition,facility,condition parameter,0.82172686,0.77918434,0.7693933,0.76791143
4,"Define the term ""layer_number"" (example: ""1"" is a ""layer_number"")!                            ",matter,True,matter,matter,parameter,matter,component composition,material name,measurement parameter,component name,0.7380835,0.7322395,0.72936714,0.7293419
5,"Define the term ""layer_material_content_ratio"" (example: ""1"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,matter,material ratio,material concentration,material measurement parameter,material name,0.8137917,0.79908633,0.7745712,0.76194954
6,"Define the term ""content_function"" (example: ""ETL"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,manufacturing,component composition,material composition,component name,component change,0.81915796,0.80169773,0.7611803,0.75210446
7,"Define the term ""material_batch_barcode"" (example: ""121800"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.7696758,0.76789767,0.7671435,0.76604396
8,"Define the term ""material_name_short"" (example: ""ZnO"" is a ""material_name_short"")!                            ",matter,True,matter,matter,matter,parameter,material name,material name abbreviation,material id,material manufacturing parameter,0.8147928,0.8101144,0.7711297,0.76725125
9,"Define the term ""annealing_time"" (example: ""00:46:01"" is a ""annealing_time"")!                            ",parameter,True,parameter,measurement,parameter,measurement,measurement parameter,measurement process,manufacturing parameter,measurement,0.7485236,0.74067366,0.7401654,0.73896813
10,"Define the term ""annealing_temperature"" (example: ""180"" is a ""annealing_temperature"")!                            ",parameter,True,parameter,manufacturing,parameter,parameter,measurement parameter,material conversion,manufacturing parameter,material measurement parameter,0.7670966,0.7481023,0.74795127,0.7445919
11,"Define the term ""product_id"" (example: ""13842"" is a ""product_id"")!                            ",matter,True,matter,matter,matter,matter,device id,material id,component id,device name,0.8027756,0.78608394,0.77418333,0.76043224
12,"Define the term ""layer_function"" (example: ""ActiveLayer"" is a ""layer_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,device composition,component name,0.80105555,0.78110856,0.74908584,0.7288931
13,"Define the term ""layer_process"" (example: ""Spincoating"" is a ""layer_process"")!                            ",manufacturing,True,manufacturing,manufacturing,metadata,metadata,component manufacturing,manufacturing process,location,facility,0.8010237,0.7990111,0.7959764,0.7927927
14,"Define the term ""layer_process_location"" (example: ""LineOne"" is a ""layer_process_location"")!                            ",metadata,True,metadata,metadata,parameter,parameter,location,facility,fabrication condition,condition parameter,0.8191987,0.7648854,0.7577705,0.75342727
15,"Define the term ""layer_number"" (example: ""2"" is a ""layer_number"")!                            ",matter,True,matter,parameter,matter,parameter,component composition,measurement parameter,material name,process parameter,0.7353236,0.7314483,0.72932404,0.7252873
16,"Define the term ""layer_material_solid_concentration"" (example: ""19.5094339622642"" is a ""layer_material_solid_concentration"")!                            ",matter,True,matter,manufacturing,parameter,matter,material concentration,material conversion,material measurement parameter,material,0.7790969,0.76041526,0.7589011,0.75382173
17,"Define the term ""layer_material_temperature"" (example: ""25"" is a ""layer_material_temperature"")!                            ",parameter,True,parameter,matter,property,parameter,material measurement parameter,material name,device_property,material condition,0.76661986,0.7596173,0.7596097,0.7570562
18,"Define the term ""layer_material_stirring_time"" (example: ""100"" is a ""layer_material_stirring_time"")!                            ",parameter,True,parameter,parameter,parameter,property,material measurement parameter,material manufacturing parameter,material process parameter,device_property,0.7688996,0.76449656,0.7608364,0.7560275
19,"Define the term ""layer_material_stirring_speed"" (example: ""600"" is a ""layer_material_stirring_speed"")!                            ",parameter,True,parameter,parameter,matter,property,material measurement parameter,material manufacturing parameter,material name,device_property,0.76449746,0.7619835,0.7598791,0.7597917
20,"Define the term ""layer_material_content_ratio"" (example: ""0.9152"" is a ""layer_material_content_ratio"")!                            ",matter,True,matter,matter,parameter,property,material ratio,material concentration,material measurement parameter,material_property,0.80826557,0.7953963,0.77293956,0.75392556
21,"Define the term ""content_function"" (example: ""Donor"" is a ""content_function"")!                            ",matter,True,matter,matter,matter,matter,component composition,material composition,component name,device composition,0.81825465,0.79910606,0.75110424,0.7486204
22,"Define the term ""material_batch_barcode"" (example: ""321100"" is a ""material_batch_barcode"")!                            ",matter,True,matter,matter,matter,parameter,material name,material,material id,material measurement parameter,0.77012926,0.7670656,0.76683074,0.76497304
